step,timestamp,asset,timeframe,split,episode_id,run_id,seed,bar_index,price,action_raw,position,reward,gross_return,net_return,equity,pnl,commission_paid,slippage_paid,trade_cost,trades,closed_trades_cumulative,terminal_settlement_event
18,2017-10-01 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,18,299.3,0.2454671859741211,1.0,-0.000506000000000131,-0.0005060916025801979,-0.0005060916025801979,9993.13,-5.06000000000131,0.0,,0.0,0,0,
19,2017-10-01 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,19,300.52,0.1773151159286499,1.0,0.00012200000000011641,0.0001220838716199193,0.0001220838716199193,9994.35,1.2200000000011642,0.0,,0.0,0,0,
20,2017-10-01 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,20,300.35,0.1537379026412964,1.0,-1.7000000000007278e-05,-1.700961042990017e-05,-1.700961042990017e-05,9994.18,-0.17000000000007276,0.0,,0.0,0,0,
21,2017-10-01 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,21,300.22,0.17366349697113037,1.0,-1.3000000000101863e-05,-1.30075704060782e-05,-1.30075704060782e-05,9994.05,-0.13000000000101863,0.0,,0.0,0,0,
22,2017-10-01 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,22,302.0,0.0868692398071289,1.0,0.00017800000000006548,0.00017810597305403266,0.00017810597305403266,9995.83,1.7800000000006548,0.0,,0.0,0,0,
23,2017-10-01 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,23,303.95,0.11660361289978027,1.0,0.00019500000000007275,0.00019508134892257348,0.00019508134892257348,9997.78,1.9500000000007276,0.0,,0.0,0,0,
24,2017-10-02 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,24,301.46,0.20299255847930908,1.0,-0.00024900000000016006,-0.000249055290274601,-0.000249055290274601,9995.289999999999,-2.4900000000016007,0.0,,0.0,0,0,
25,2017-10-02 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,25,302.38,0.1559147834777832,1.0,9.200000000000728e-05,9.204335241899663e-05,9.204335241899663e-05,9996.21,0.9200000000000728,0.0,,0.0,0,0,
26,2017-10-02 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,26,300.41,0.1870189905166626,1.0,-0.0001969999999999345,-0.00019707469130794025,-0.00019707469130794025,9994.24,-1.9699999999993452,0.0,,0.0,0,0,
27,2017-10-02 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,27,300.8,0.2728513479232788,1.0,3.899999999994179e-05,3.902247694666307e-05,3.902247694666307e-05,9994.63,0.3899999999994179,0.0,,0.0,0,0,
28,2017-10-02 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,28,296.87,0.24535083770751953,1.0,-0.0003929999999998472,-0.00039321115438975453,-0.00039321115438975453,9990.7,-3.929999999998472,0.0,,0.0,0,0,
29,2017-10-02 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,29,296.5,0.21093368530273438,1.0,-3.700000000008003e-05,-3.703444203116902e-05,-3.703444203116902e-05,9990.33,-0.37000000000080036,0.0,,0.0,0,0,
30,2017-10-03 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,30,300.99,0.24106252193450928,1.0,0.00044899999999997817,0.00044943460326133186,0.00044943460326133186,9994.82,4.489999999999782,0.0,,0.0,0,0,
31,2017-10-03 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,31,291.77,0.2299504280090332,1.0,-0.0009219999999999345,-0.0009224778435228794,-0.0009224778435228794,9985.6,-9.219999999999345,0.0,,0.0,0,0,
32,2017-10-03 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,32,291.0,0.2526465654373169,1.0,-7.700000000004365e-05,-7.711103989749605e-05,-7.711103989749605e-05,9984.83,-0.7700000000004366,0.0,,0.0,0,0,
33,2017-10-03 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,33,291.29,0.3000178337097168,1.0,2.9000000000087312e-05,2.9044059838862867e-05,2.9044059838862867e-05,9985.12,0.2900000000008731,0.0,,0.0,0,0,
34,2017-10-03 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,34,291.13,0.3067411184310913,1.0,-1.6000000000167346e-05,-1.602384347926449e-05,-1.602384347926449e-05,9984.96,-0.16000000000167347,0.0,,0.0,0,0,
35,2017-10-03 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,35,292.48,0.182600736618042,1.0,0.00013500000000003638,0.00013520334583216797,0.00013520334583216797,9986.31,1.3500000000003638,0.0,,0.0,0,0,
36,2017-10-04 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,36,293.41,0.30521345138549805,1.0,9.300000000002911e-05,9.312749153594181e-05,9.312749153594181e-05,9987.24,0.930000000000291,0.0,,0.0,0,0,
37,2017-10-04 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,37,295.89,0.34464311599731445,1.0,0.0002479999999999563,0.00024831685230349563,0.00024831685230349563,9989.72,2.4799999999995634,0.0,,0.0,0,0,
38,2017-10-04 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,38,292.58,0.342767596244812,1.0,-0.00033099999999994907,-0.0003313406181554129,-0.0003313406181554129,9986.41,-3.3099999999994907,0.0,,0.0,0,0,
39,2017-10-04 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,39,294.38,0.39676833152770996,1.0,0.00017999999999992723,0.000180244952890906,0.000180244952890906,9988.21,1.7999999999992724,0.0,,0.0,0,0,
40,2017-10-04 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,40,291.25,0.3826301097869873,1.0,-0.00031299999999991995,-0.00031336946259632103,-0.00031336946259632103,9985.08,-3.1299999999991996,0.0,,0.0,0,0,
41,2017-10-04 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,41,291.99,0.43024396896362305,1.0,7.399999999997818e-05,7.411057297485665e-05,7.411057297485665e-05,9985.82,0.7399999999997817,0.0,,0.0,0,0,
42,2017-10-05 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,42,289.71,0.4217104911804199,1.0,-0.00022800000000006547,-0.00022832376309613582,-0.00022832376309613582,9983.539999999999,-2.280000000000655,0.0,,0.0,0,0,
43,2017-10-05 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,43,289.12,0.42311596870422363,1.0,-5.899999999983265e-05,-5.909727411302269e-05,-5.909727411302269e-05,9982.95,-0.5899999999983265,0.0,,0.0,0,0,
44,2017-10-05 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,44,289.72,0.4159262180328369,1.0,5.999999999985448e-05,6.01024747192508e-05,6.01024747192508e-05,9983.55,0.5999999999985448,0.0,,0.0,0,0,
45,2017-10-05 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,45,294.51,0.40884196758270264,1.0,0.0004790000000000873,0.0004797892533218017,0.0004797892533218017,9988.34,4.790000000000873,0.0,,0.0,0,0,
46,2017-10-05 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,46,296.99,0.3811461925506592,1.0,0.0002479999999999563,0.00024828950556344333,0.00024828950556344333,9990.82,2.4799999999995634,0.0,,0.0,0,0,
47,2017-10-05 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,47,294.81,0.2739739418029785,1.0,-0.0002180000000000291,-0.0002182003078826654,-0.0002182003078826654,9988.64,-2.180000000000291,0.0,,0.0,0,0,
48,2017-10-06 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,48,295.52,0.16552865505218506,1.0,7.100000000009459e-05,7.108074772951533e-05,7.108074772951533e-05,9989.35,0.7100000000009459,0.0,,0.0,0,0,
49,2017-10-06 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,49,300.29,0.10298740863800049,1.0,0.00047700000000004363,0.00047750854660217495,0.00047750854660217495,9994.12,4.770000000000437,0.0,,0.0,0,0,
50,2017-10-06 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,50,301.22,0.1523967981338501,1.0,9.29999999998472e-05,9.30547161729569e-05,9.30547161729569e-05,9995.05,0.929999999998472,0.0,,0.0,0,0,
51,2017-10-06 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,51,301.67,0.21466386318206787,1.0,4.500000000007276e-05,4.502228603165843e-05,4.502228603165843e-05,9995.5,0.4500000000007276,0.0,,0.0,0,0,
52,2017-10-06 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,52,302.01,0.24716413021087646,1.0,3.4000000000014555e-05,3.4015306888114204e-05,3.4015306888114204e-05,9995.84,0.3400000000001455,0.0,,0.0,0,0,
53,2017-10-06 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,53,310.8,0.23014354705810547,1.0,0.0008789999999999055,0.000879365816179436,0.000879365816179436,10004.63,8.789999999999054,0.0,,0.0,0,0,
54,2017-10-07 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,54,311.56,0.28073811531066895,1.0,7.600000000002182e-05,7.59648282845261e-05,7.59648282845261e-05,10005.39,0.7600000000002183,0.0,,0.0,0,0,
55,2017-10-07 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,55,307.01,0.30427777767181396,1.0,-0.00045499999999992725,-0.0004547548871157719,-0.0004547548871157719,10000.84,-4.549999999999272,0.0,,0.0,0,0,
56,2017-10-07 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,56,306.0,0.3162950277328491,1.0,-0.00010100000000002182,-0.00010099151671261796,-0.00010099151671261796,9999.83,-1.0100000000002183,0.0,,0.0,0,0,
57,2017-10-07 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,57,310.06,0.2765892744064331,1.0,0.00040599999999994904,0.00040600690211728505,0.00040600690211728505,10003.89,4.059999999999491,0.0,,0.0,0,0,
58,2017-10-07 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,58,308.02,0.24616169929504395,1.0,-0.0002039999999999054,-0.0002039206748573859,-0.0002039206748573859,10001.85,-2.039999999999054,0.0,,0.0,0,0,
59,2017-10-07 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,59,311.01,0.27089643478393555,1.0,0.00029899999999997816,0.00029894469523136037,0.00029894469523136037,10004.84,2.9899999999997817,0.0,,0.0,0,0,
60,2017-10-08 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,60,312.75,0.25840091705322266,1.0,0.00017399999999997818,0.0001739158247408036,0.0001739158247408036,10006.58,1.7399999999997817,0.0,,0.0,0,0,
61,2017-10-08 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,61,311.38,0.23894894123077393,1.0,-0.00013700000000008004,-0.0001369099132771437,-0.0001369099132771437,10005.21,-1.3700000000008004,0.0,,0.0,0,0,
62,2017-10-08 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,62,310.43,0.2113887071609497,1.0,-9.499999999989087e-05,-9.495053077335795e-05,-9.495053077335795e-05,10004.26,-0.9499999999989086,0.0,,0.0,0,0,
63,2017-10-08 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,63,313.97,0.23501181602478027,1.0,0.0003539999999999054,0.0003538492602150538,0.0003538492602150538,10007.8,3.539999999999054,0.0,,0.0,0,0,
64,2017-10-08 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,64,311.66,0.2619246244430542,1.0,-0.00023099999999994907,-0.00023081996043081306,-0.00023081996043081306,10005.49,-2.3099999999994907,0.0,,0.0,0,0,
65,2017-10-08 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,65,311.07,0.24437642097473145,1.0,-5.900000000001455e-05,-5.896762677291622e-05,-5.896762677291622e-05,10004.9,-0.5900000000001455,0.0,,0.0,0,0,
66,2017-10-09 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,66,305.5,0.26613473892211914,1.0,-0.0005569999999999709,-0.0005567272036701725,-0.0005567272036701725,9999.33,-5.569999999999709,0.0,,0.0,0,0,
67,2017-10-09 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,67,304.02,0.22134268283843994,1.0,-0.00014799999999995635,-0.00014800991666437285,-0.00014800991666437285,9997.85,-1.4799999999995634,0.0,,0.0,0,0,
68,2017-10-09 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,68,305.63,0.2475947141647339,1.0,0.0001609999999998763,0.0001610346224437017,0.0001610346224437017,9999.46,1.609999999998763,0.0,,0.0,0,0,
69,2017-10-09 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,69,300.01,0.23837530612945557,1.0,-0.0005619999999998981,-0.0005620303496387787,-0.0005620303496387787,9993.84,-5.619999999998981,0.0,,0.0,0,0,
70,2017-10-09 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,70,288.26,0.22139286994934082,1.0,-0.001175,-0.0011757242461356194,-0.0011757242461356194,9982.09,-11.75,0.0,,0.0,0,0,
71,2017-10-09 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,71,297.19,0.2183082103729248,1.0,0.0008930000000000291,0.0008946022325986132,0.0008946022325986132,9991.02,8.930000000000291,0.0,,0.0,0,0,
72,2017-10-10 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,72,298.55,0.21358513832092285,1.0,0.00013599999999987632,0.00013612223776939323,0.00013612223776939323,9992.38,1.359999999998763,0.0,,0.0,0,0,
73,2017-10-10 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,73,296.0,0.22809195518493652,1.0,-0.0002549999999999272,-0.0002551944581770582,-0.0002551944581770582,9989.83,-2.5499999999992724,0.0,,0.0,0,0,
74,2017-10-10 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,74,299.21,0.2251300811767578,1.0,0.00032099999999991266,0.00032132678934467624,0.00032132678934467624,9993.039999999999,3.209999999999127,0.0,,0.0,0,0,
75,2017-10-10 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,75,305.42,0.14837288856506348,1.0,0.0006210000000000946,0.0006214325170319489,0.0006214325170319489,9999.25,6.210000000000946,0.0,,0.0,0,0,
76,2017-10-10 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,76,300.71,0.13626933097839355,1.0,-0.0004710000000000946,-0.0004710353276496683,-0.0004710353276496683,9994.539999999999,-4.710000000000946,0.0,,0.0,0,0,
77,2017-10-10 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,77,298.64,0.11811816692352295,1.0,-0.0002069999999999709,-0.00020711308374369498,-0.00020711308374369498,9992.47,-2.069999999999709,0.0,,0.0,0,0,
78,2017-10-11 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,78,302.27,0.11101317405700684,1.0,0.00036300000000010185,0.00036327354497947144,0.00036327354497947144,9996.1,3.6300000000010186,0.0,,0.0,0,0,
79,2017-10-11 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,79,303.75,0.14913928508758545,1.0,0.00014799999999995635,0.00014805774251953896,0.00014805774251953896,9997.58,1.4799999999995634,0.0,,0.0,0,0,
80,2017-10-11 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,80,301.73,0.1721808910369873,1.0,-0.00020200000000004364,-0.00020204889583283521,-0.00020204889583283521,9995.56,-2.0200000000004366,0.0,,0.0,0,0,
81,2017-10-11 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,81,299.82,0.14856112003326416,1.0,-0.00019099999999998545,-0.0001910848416696868,-0.0001910848416696868,9993.65,-1.9099999999998545,0.0,,0.0,0,0,
82,2017-10-11 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,82,304.03,0.10971963405609131,1.0,0.0004210000000000946,0.0004212675048656843,0.0004212675048656843,9997.86,4.210000000000946,0.0,,0.0,0,0,
83,2017-10-11 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,83,304.01,0.11956465244293213,1.0,-2.0000000000436556e-06,-2.0004280916552696e-06,-2.0004280916552696e-06,9997.84,-0.020000000000436557,0.0,,0.0,0,0,
84,2017-10-12 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,84,305.55,0.14562726020812988,1.0,0.0001539999999999054,0.0001540332711864817,0.0001540332711864817,9999.38,1.5399999999990541,0.0,,0.0,0,0,
85,2017-10-12 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,85,307.09,0.14989125728607178,1.0,0.0001540000000000873,0.00015400954859210003,0.00015400954859210003,10000.92,1.5400000000008731,0.0,,0.0,0,0,
86,2017-10-12 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,86,306.0,0.13798129558563232,1.0,-0.00010900000000001455,-0.00010898997292250569,-0.00010898997292250569,9999.83,-1.0900000000001455,0.0,,0.0,0,0,
87,2017-10-12 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,87,306.45,0.137229323387146,1.0,4.500000000007276e-05,4.500076501307798e-05,4.500076501307798e-05,10000.28,0.4500000000007276,0.0,,0.0,0,0,
88,2017-10-12 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,88,305.99,0.14806854724884033,1.0,-4.600000000009459e-05,-4.599871203615757e-05,-4.599871203615757e-05,9999.82,-0.4600000000009459,0.0,,0.0,0,0,
89,2017-10-12 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,89,303.99,0.17920494079589844,1.0,-0.0002,-0.00020000360006480118,-0.00020000360006480118,9997.82,-2.0,0.0,,0.0,0,0,
90,2017-10-13 00:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,90,304.73,0.2014327049255371,1.0,7.399999999997818e-05,7.4016135517521e-05,7.4016135517521e-05,9998.56,0.7399999999997817,0.0,,0.0,0,0,
91,2017-10-13 04:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,91,328.0,0.19790327548980713,1.0,0.0023270000000000434,0.0023273351362596653,0.0023273351362596653,10021.83,23.270000000000437,0.0,,0.0,0,0,
92,2017-10-13 08:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,92,330.44,0.20872712135314941,1.0,0.00024400000000005093,0.0002434685082465487,0.0002434685082465487,10024.27,2.4400000000005093,0.0,,0.0,0,0,
93,2017-10-13 12:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,93,341.5,0.274796724319458,1.0,0.001105999999999949,0.0011033222369309177,0.0011033222369309177,10035.33,11.05999999999949,0.0,,0.0,0,0,
94,2017-10-13 16:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,94,341.36,0.30920255184173584,1.0,-1.3999999999941792e-05,-1.3950712133972468e-05,-1.3950712133972468e-05,10035.19,-0.13999999999941792,0.0,,0.0,0,0,
95,2017-10-13 20:00:00,unknown_asset,,train_epoch,cpu_smoke_seam_declared::train_epoch,cpu_smoke_seam_declared,0,95,337.96,0.2909071445465088,1.0,-0.0003400000000001455,-0.00033880773557864427,-0.00033880773557864427,10031.789999999999,-3.400000000001455,0.0,,0.0,0,0,
