DATE_TIME,typical_price,OPEN,HIGH,LOW,CLOSE,VOLUME,return_1,log_return_1,return_5,log_return_5,return_10,log_return_10,return_20,log_return_20,return_60,log_return_60,sma_10,ema_10,close_sma_ratio_10,sma_20,ema_20,close_sma_ratio_20,sma_50,ema_50,close_sma_ratio_50,sma_100,ema_100,close_sma_ratio_100,sma_200,ema_200,close_sma_ratio_200,macd,macd_signal,macd_hist,rsi_7,rsi_14,rsi_21,stoch_k,stoch_d,williams_r_14,cci_14,roc_10,roc_20,roc_60,mom_10,mom_20,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_width,atr_14,natr_14,hist_vol_10,hist_vol_20,hist_vol_60,ema_cross_10_50,ema_cross_20_100,trend_slope_50,trend_strength_50,obv,obv_delta_20,volume_sma_10,volume_sma_20,volume_ratio_20,vwap_60,mfi_14,statistical__log_return_1,roll_mean_ret_20,roll_std_ret_20,roll_skew_ret_20,roll_kurt_ret_20,roll_mean_ret_60,roll_std_ret_60,roll_skew_ret_60,roll_kurt_ret_60,roll_mean_ret_252,roll_std_ret_252,roll_skew_ret_252,roll_kurt_ret_252,realized_var_12,realized_var_48,autocorr_lag1_100,autocorr_lag5_100,sqret_autocorr_lag1_100,vol_regime_high,vol_regime_low,hurst_proxy_200,zscore_close_100
2023-10-03 00:00:00,1664.6833333333334,1662.41,1668.4,1659.91,1665.74,26769.4064,0.0020091434,0.0020071277,-0.03737821,-0.038094684,-0.013678027,-0.013772434,0.00033029265,0.0003302381,0.046970163,0.045900434,1697.3,1686.7155,-0.018594237,1686.6885,1681.864,-0.012419898,1642.375,1657.02,0.014226349,1629.429,1641.4303,0.022284493,1629.1285,1648.6254,0.022473058,10.721023,17.193716,-6.472694,35.77324,46.709213,50.668083,25.348043,26.233192,-74.651955,-83.75728,-0.013678027,0.00033029265,0.046970163,-23.1,0.55,1733.1604,1686.6885,1640.2166,0.27461132,0.055104356,25.783571,0.015478749,0.04359572,0.043997746,0.06325279,0.017827218,0.024273753,0.00097629556,0.00097629556,18944970.0,-68663.195,57487.027,39037.156,0.6857417,1645.5691,45.783306,0.0020071277,1.6511905e-05,0.009838195,1.8090446,7.718124,0.0007650072,0.008165901,1.348369,5.3101034,3.6942483e-06,0.006929276,1.5362606,9.003536,0.0017732043,0.003922945,-0.07368758,-0.07855759,0.046517115,1.0,0.0,0.51681036,0.9292689
2023-10-03 04:00:00,1665.0233333333333,1665.75,1670.65,1662.0,1662.42,22609.9758,-0.001993108,-0.0019950971,-0.036317367,-0.036993258,-0.012832313,-0.012915358,-0.0030165822,-0.0030211413,0.04262912,0.04174552,1695.139,1682.2981,-0.019301662,1686.437,1680.0122,-0.014241267,1644.0092,1657.2318,0.011198721,1629.7086,1641.846,0.020071931,1628.9144,1648.7626,0.02056925,7.9764686,15.350266,-7.3737984,34.22573,45.65256,49.853024,22.441116,23.404255,-77.55888,-75.3302,-0.012832313,-0.0030165822,0.04262912,-21.61,-5.03,1733.3992,1686.437,1639.4749,0.24429426,0.055693965,25.182142,0.0151478825,0.04357192,0.044017956,0.063296065,0.015078248,0.022958284,0.0010080052,0.0010080052,18922360.0,-104134.68,56828.633,39524.58,0.5720485,1645.981,48.775684,-0.0019950971,-0.00015105706,0.009842714,1.8626617,7.8518667,0.00069575873,0.008171487,1.3711431,5.336459,-1.0060522e-05,0.0069297915,1.5417854,9.012385,0.0017716333,0.0039219307,-0.074616686,-0.0765766,0.046363108,1.0,0.0,0.516722,0.83424115
2023-10-03 08:00:00,1658.0533333333333,1662.42,1667.68,1650.15,1656.33,36159.7651,-0.003663334,-0.0036700605,-0.020850083,-0.021070516,-0.011883669,-0.011954844,-0.008363767,-0.00839894,0.039559405,0.038796976,1693.147,1677.5767,-0.021744715,1685.7385,1677.7568,-0.01744547,1645.5814,1657.1964,0.0065317946,1629.9379,1642.1327,0.01619209,1628.7003,1648.8379,0.016964262,5.2494655,13.330107,-8.080642,31.325706,43.69969,48.35485,17.108835,21.632666,-82.89117,-85.297455,-0.011883669,-0.008363767,0.039559405,-19.92,-13.97,1734.1058,1685.7385,1637.3712,0.19598795,0.05738414,25.907143,0.015641293,0.043500666,0.04410733,0.06343174,0.012304471,0.02150782,0.0009724709,0.0009724709,18886200.0,-155870.61,58120.23,40553.758,0.89165014,1646.3936,45.306538,-0.0036700605,-0.00041994697,0.009862699,1.9392155,8.016017,0.0006466162,0.008189002,1.3784219,5.3006806,-1.494564e-05,0.0069319443,1.5420622,9.002095,0.0017469459,0.0038750141,-0.07294116,-0.056378905,0.046007086,1.0,0.0,0.517566,0.6715596
2023-10-03 12:00:00,1651.5666666666666,1656.34,1663.24,1643.0,1648.46,49977.3076,-0.0047514685,-0.0047627925,-0.015450956,-0.015571566,-0.04921588,-0.050468244,-0.014043566,-0.01414311,0.03646092,0.03581195,1684.614,1672.2827,-0.021461297,1684.5645,1674.9666,-0.021432543,1646.9257,1656.8538,0.0009316754,1630.0785,1642.258,0.011276451,1628.4105,1648.8341,0.012312282,2.4252949,11.149144,-8.723849,27.77723,41.24434,46.460323,10.2180195,16.589323,-89.78198,-90.00742,-0.04921588,-0.014043566,0.03646092,-85.33,-23.48,1735.418,1684.5645,1633.711,0.14501448,0.06037582,26.845715,0.01628533,0.019614197,0.044288892,0.06361772,0.009359602,0.019841904,0.00083251693,0.00083251693,18836222.0,-216805.1,51409.215,42504.766,1.1758049,1646.8235,40.856586,-0.0047627925,-0.0007071555,0.009903297,2.0070662,8.111026,0.00059686584,0.0082130125,1.3806086,5.2411337,-3.4168224e-06,0.0069215735,1.5480996,9.058715,0.0017614953,0.0037994424,-0.06878059,-0.045075424,0.045328535,1.0,0.0,0.5193964,0.46723557
2023-10-03 16:00:00,1651.6266666666668,1648.45,1658.6,1646.0,1650.28,33991.3368,0.0011040608,0.0011034517,-0.007290664,-0.0073173707,-0.04573342,-0.04681221,-0.015322561,-0.015441165,0.03479455,0.034202904,1676.705,1668.2822,-0.015760077,1683.2805,1672.6155,-0.019604873,1648.551,1656.596,0.0010487998,1630.2915,1642.4169,0.012260691,1628.0935,1648.8485,0.01362732,0.33017245,8.98535,-8.655177,29.919056,42.055172,46.96488,11.811575,13.046144,-88.18842,-79.01801,-0.04573342,-0.015322561,0.03479455,-79.09,-25.68,1736.2994,1683.2805,1630.2616,0.18878566,0.06299476,26.647858,0.016147476,0.020453554,0.04421194,0.06358365,0.0070813615,0.018299093,0.0010100025,0.0010100025,18870214.0,-203790.34,50126.156,43155.504,0.7876478,1647.1779,41.43473,0.0011034517,-0.00077205827,0.009886091,2.0379894,8.257478,0.0005700484,0.008208614,1.3926724,5.2784786,6.0745762e-05,0.0068560247,1.6072263,9.371217,0.0017412707,0.0037821627,-0.06933056,-0.04858014,0.045043442,1.0,0.0,0.5179288,0.5074178
2023-10-03 20:00:00,1654.1333333333332,1650.27,1659.84,1645.68,1656.88,28779.3247,0.0039993213,0.0039913454,-0.0053189574,-0.0053331535,-0.042498354,-0.043427836,-0.015712902,-0.015837658,0.039539233,0.038777567,1669.351,1666.2091,-0.0074705677,1681.958,1671.117,-0.014910004,1649.9958,1656.6072,0.004172253,1630.5826,1642.7032,0.016127547,1627.9329,1648.9285,0.017781539,-0.78857225,7.0305653,-7.8191376,37.73168,45.018345,48.802048,17.590405,13.206666,-82.4096,-64.68908,-0.042498354,-0.015712902,0.039539233,-73.54,-26.45,1736.2754,1681.958,1627.6406,0.269153,0.06458825,26.749287,0.01614437,0.021669643,0.04416498,0.06366377,0.005795205,0.017148864,0.0008915813,0.0008915813,18898994.0,-223650.17,48295.484,42162.51,0.6825809,1647.4829,45.418774,0.0039913454,-0.0007918829,0.00987559,2.0494092,8.326549,0.0006462928,0.008218958,1.3599432,5.1820617,5.27763e-05,0.006850259,1.6129482,9.418799,0.0006180979,0.003794193,-0.06916092,-0.047206867,0.044918824,1.0,0.0,0.52222943,0.6660712
2023-10-04 00:00:00,1641.503333333333,1656.88,1657.66,1625.0,1641.85,63002.4117,-0.009071266,-0.009112661,-0.0123735275,-0.012450717,-0.048241522,-0.049443975,-0.022201974,-0.022452148,0.031112032,0.030637862,1661.029,1661.7802,-0.011546457,1680.094,1668.3296,-0.022763012,1651.0034,1656.0284,-0.0055441437,1630.7083,1642.6864,0.0068324916,1627.8564,1648.858,0.008596274,-2.8550694,5.0534387,-7.908508,29.109861,40.00163,45.068974,13.373015,14.258331,-86.62698,-80.39924,-0.048241522,-0.022201974,0.031112032,-83.22,-37.28,1737.3018,1680.094,1622.8862,0.16574456,0.068100646,28.122858,0.017128762,0.022115737,0.044922795,0.06439052,0.003503209,0.01561847,0.00062331074,0.00062331074,18835992.0,-262528.0,49849.543,44106.402,1.4284188,1647.5402,43.124695,-0.009112661,-0.0011226074,0.010045042,2.02427,7.9002547,0.0005106311,0.0083127795,1.3368267,4.93907,2.3854249e-05,0.0068735615,1.5998836,9.290885,0.0006946228,0.003872051,-0.07547121,-0.04257041,0.04321211,1.0,0.0,0.5040442,0.282092
2023-10-04 04:00:00,1641.8666666666668,1641.85,1644.77,1636.06,1644.77,21212.0559,0.0017784816,0.001776902,-0.0069792857,-0.007003755,-0.02768385,-0.02807427,-0.015632387,-0.015755862,0.033205394,0.032666005,1656.346,1658.6874,-0.006988878,1678.788,1666.0858,-0.020263428,1652.1322,1655.5869,-0.004456181,1630.8611,1642.7277,0.008528562,1627.8516,1648.8173,0.010393116,-4.208649,3.201021,-7.40967,32.600616,41.36863,45.912956,16.613445,15.858955,-83.38655,-69.28097,-0.02768385,-0.015632387,0.033205394,-46.83,-26.12,1738.0366,1678.788,1619.5393,0.2129217,0.07058502,22.81643,0.013872109,0.015815917,0.04482603,0.06439805,0.0018850614,0.014201473,0.00069834816,0.00069834816,18857204.0,-224664.7,43616.008,44334.44,0.47845545,1647.6815,34.599907,0.001776902,-0.0007877931,0.010023405,1.9306139,7.67053,0.00054443337,0.008313753,1.3238147,4.9121385,-1.2784984e-06,0.006855431,1.6171731,9.43794,0.0006974118,0.0038715308,-0.07793443,-0.043800045,0.0412299,1.0,0.0,0.49506897,0.35192958
2023-10-04 08:00:00,1647.6066666666666,1644.77,1652.57,1643.65,1646.6,22425.0878,0.0011126176,0.001111999,-0.0011283258,-0.0011289628,-0.016561849,-0.016700529,-0.016655818,-0.016796086,0.033063553,0.032528713,1653.573,1656.4897,-0.004216929,1677.3936,1664.23,-0.018357946,1653.2252,1655.2345,-0.0040074396,1631.07,1642.8043,0.009521357,1627.8236,1648.7953,0.011534696,-5.075201,1.5457766,-6.620978,34.94292,42.256573,46.454334,18.15126,16.045908,-81.84874,-47.52615,-0.016561849,-0.016655818,0.033063553,-27.73,-27.89,1738.3562,1677.3936,1616.4309,0.24743961,0.07268735,22.216429,0.013492305,0.013823805,0.044766244,0.06439667,0.0007623037,0.013012078,0.0006750575,0.0006750575,18879628.0,-214568.97,35147.402,44839.23,0.5001221,1647.966,31.902332,0.001111999,-0.0008398043,0.010010037,1.9545974,7.7800493,0.0005421452,0.008313574,1.324749,4.914391,1.0158959e-05,0.006854872,1.6126091,9.431039,0.00068905985,0.0038701552,-0.077599466,-0.044456325,0.041255556,1.0,0.0,0.49684253,0.39267224
2023-10-04 12:00:00,1636.7666666666669,1646.6,1650.28,1627.39,1632.63,45506.9122,-0.008484149,-0.008520344,-0.010695155,-0.010752759,-0.017907845,-0.01807013,-0.027293202,-0.02767258,0.02639818,0.02605576,1650.596,1652.1516,-0.010884553,1675.103,1661.2205,-0.025355456,1654.0999,1654.348,-0.012979749,1631.1715,1642.6029,0.00089414266,1627.7554,1648.6344,0.002994676,-6.810703,-0.12551926,-6.6851835,26.683897,37.577953,43.004086,6.4117646,13.725491,-93.588234,-59.30581,-0.017907845,-0.027293202,0.02639818,-29.77,-45.81,1739.2588,1675.103,1610.9471,0.16898564,0.07659926,22.29,0.013652818,0.014479441,0.045267362,0.064984016,-0.0013453553,0.011403462,0.0005430052,0.0005430052,18834122.0,-277564.4,35043.36,46240.15,0.98414284,1648.1783,32.106277,-0.008520344,-0.0013836289,0.010122091,2.0422802,7.8286996,0.00043426268,0.0083894,1.307477,4.7227063,-5.9681734e-05,0.0068517583,1.6285703,9.517825,0.00037777823,0.0039142077,-0.07981668,-0.04734865,0.039691772,1.0,0.0,0.49712744,0.036886435
