bar,datetime,requested_exposure,position_units,realized_exposure,sigma_ann,net_return,economic_equity,commission_paid_cum,close_reasons
540,2024-01-01 00:00:00,-1.0,0.0,0.0,0.4810184790152596,0.0,10000.0,0.0,
541,2024-01-01 04:00:00,1.0,-4.393506933296978,-1.008588105140789,0.48115953719486737,-0.004775742036493669,9952.242579635064,0.0,entry_fill;reversal_close
542,2024-01-01 08:00:00,1.0,4.3517402237764875,0.9990172867056167,0.48138152965250286,0.008649005816572464,10038.319583594268,0.0,entry_fill
543,2024-01-01 12:00:00,1.0,4.3517402237764875,0.9990216256356079,0.4822079581503588,0.004434836141498089,10082.8378860835,0.0,
544,2024-01-01 16:00:00,1.0,4.3517402237764875,0.9990310600755491,0.482357311262757,0.009736867790357318,10181.0131455319,0.0,
545,2024-01-01 20:00:00,1.0,4.3517402237764875,0.9990371429410925,0.4753731176538989,0.006317516693870706,10245.331866039316,0.0,
546,2024-01-02 00:00:00,1.0,4.3517402237764875,0.9990510051664744,0.47574505267930034,0.014607271707004932,10394.988212334989,0.0,
547,2024-01-02 04:00:00,1.0,4.3517402237764875,0.9990507707100683,0.4782165597826348,-0.00024699659870519586,10392.420685602961,0.0,
548,2024-01-02 08:00:00,1.0,0.0,0.0,0.4782156164499795,0.013837619591341888,10536.227049683528,0.0,envelope_close_tp
549,2024-01-02 12:00:00,1.0,4.401770973483985,0.9989856941492463,0.4781330782607209,-0.014104079891604226,10387.62326161871,0.0,entry_fill
550,2024-01-02 16:00:00,1.0,4.401770973483985,0.9989907024151763,0.4809065273204619,0.004962130104385842,10439.167999718207,0.0,
551,2024-01-02 20:00:00,1.0,4.401770973483985,0.9989847735132213,0.481061353003071,-0.005839979583085353,10378.203471735455,0.0,
552,2024-01-03 00:00:00,1.0,4.401770973483985,0.9989904129380555,0.47997236208699057,0.005585872726302288,10436.174795456238,0.0,
553,2024-01-03 04:00:00,1.0,4.401770973483985,0.9989874790275489,0.47958161754218454,-0.002897629369048249,10405.934628868403,0.0,
554,2024-01-03 08:00:00,1.0,0.0,0.0,0.47654931446547366,-0.02396418648666443,10156.564870854161,0.0,envelope_close_sl
555,2024-01-03 12:00:00,1.0,4.3968003821948045,0.9991081029259197,0.4832736683338083,-0.0292598670526244,9859.385133021613,0.0,entry_fill;envelope_close_sl
556,2024-01-03 16:00:00,1.0,0.0,0.0,0.49262176873930796,-4.4595076900133535e-06,9859.341165017793,0.0,
557,2024-01-03 20:00:00,1.0,4.463787858697944,0.9990059586275792,0.49420544459354,0.0014397356936002303,9873.536010408452,0.0,entry_fill
