bar,datetime,requested_exposure,position_units,realized_exposure,sigma_ann,net_return,economic_equity,commission_paid_cum,close_reasons
540,2023-01-01 00:00:00,-1.0,0.0,0.0,0.4147451067703175,0.0,10000.0,0.0,
541,2023-01-01 04:00:00,-1.0,-8.31543331881679,-0.9976049638195715,0.4146082653779948,-0.0038700585513029573,9961.29941448697,29.309093545589917,entry_fill
542,2023-01-01 08:00:00,-1.0,-8.31543331881679,-0.9997417091603342,0.41445023792032243,-0.0010685106636396657,9950.655659838883,29.309093545589917,
543,2023-01-01 12:00:00,-1.0,-8.31543331881679,-1.0005274431831679,0.4128062523001433,-0.00039276343121963375,9946.74740617904,29.309093545589917,
544,2023-01-01 16:00:00,-1.0,-8.31543331881679,-1.0088741066953666,0.4120257236369815,-0.004154896259740748,9905.41970258452,29.309093545589917,
545,2023-01-01 20:00:00,-1.0,-8.31543331881679,-1.0064485996844021,0.41162383350398535,0.0012088557919429643,9917.393926563616,29.309093545589917,
546,2023-01-02 00:00:00,-1.0,-8.31543331881679,-1.0091439695091875,0.4109441245976302,-0.0013415513600272266,9904.08923325351,29.309093545589917,
547,2023-01-02 04:00:00,-1.0,0.0,0.0,0.41022784119198596,-0.011378026849599099,9791.400240036726,59.05965192113642,envelope_close_sl
548,2023-01-02 08:00:00,-1.0,-8.014114478506546,-1.0029269251220838,0.4107964225776595,-0.006525080489982571,9727.510565360852,87.75688157463281,entry_fill
549,2023-01-02 12:00:00,-1.0,-8.014114478506546,-1.0056533507055303,0.410634980249534,-0.0013593702932200857,9714.287276471316,87.75688157463281,
550,2023-01-02 16:00:00,-1.0,-8.014114478506546,-1.0054382720809742,0.41063755807619096,0.00010724769121561728,9715.329111353522,87.75688157463281,
551,2023-01-02 20:00:00,-1.0,-8.014114478506546,-0.9974141945223138,0.4104445208812176,0.0040172326704523975,9754.357848863849,87.75688157463281,
552,2023-01-03 00:00:00,-1.0,-8.014114478506546,-1.000026896163912,0.40446408463640815,-0.0013063332531223493,9741.615406843022,87.75688157463281,
553,2023-01-03 04:00:00,-1.0,-8.014114478506546,-1.0017065707393416,0.40177564823098183,-0.000839121277805055,9733.441010074946,87.75688157463281,
554,2023-01-03 08:00:00,-1.0,-8.014114478506546,-0.9990237312206768,0.4017911004374742,0.001342074872231036,9746.504016674911,87.75688157463281,
