DATE_TIME,typical_price,OPEN,HIGH,LOW,CLOSE,VOLUME,return_1,log_return_1,return_5,log_return_5,return_10,log_return_10,return_20,log_return_20,return_60,log_return_60,sma_10,ema_10,close_sma_ratio_10,sma_20,ema_20,close_sma_ratio_20,sma_50,ema_50,close_sma_ratio_50,sma_100,ema_100,close_sma_ratio_100,sma_200,ema_200,close_sma_ratio_200,macd,macd_signal,macd_hist,rsi_7,rsi_14,rsi_21,stoch_k,stoch_d,williams_r_14,cci_14,roc_10,roc_20,roc_60,mom_10,mom_20,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_width,atr_14,natr_14,hist_vol_10,hist_vol_20,hist_vol_60,ema_cross_10_50,ema_cross_20_100,trend_slope_50,trend_strength_50,obv,obv_delta_20,volume_sma_10,volume_sma_20,volume_ratio_20,vwap_60,mfi_14,statistical__log_return_1,roll_mean_ret_20,roll_std_ret_20,roll_skew_ret_20,roll_kurt_ret_20,roll_mean_ret_60,roll_std_ret_60,roll_skew_ret_60,roll_kurt_ret_60,roll_mean_ret_252,roll_std_ret_252,roll_skew_ret_252,roll_kurt_ret_252,realized_var_12,realized_var_48,autocorr_lag1_100,autocorr_lag5_100,sqret_autocorr_lag1_100,vol_regime_high,vol_regime_low,hurst_proxy_200,zscore_close_100
2021-10-03 00:00:00,3390.623333333333,3387.77,3424.39,3342.51,3404.97,82837.8831,0.005080053,0.005067193,0.03813226,0.037423193,0.052381556,0.051055744,0.21166411,0.19199471,0.09186147,0.08788401,3333.363,3320.4814,0.021481909,3174.246,3218.5642,0.07268624,3033.035,3115.6116,0.12262807,3118.3972,3139.1252,0.09189743,3339.0027,3181.16,0.019756619,117.1359,91.639694,25.496204,70.598206,68.55405,64.42535,87.52581,90.56497,-12.474187,51.302658,0.052381556,0.21166411,0.09186147,169.48,594.81,3541.7249,3174.246,2806.767,0.8139282,0.23153777,87.73857,0.025767796,0.04907493,0.08968891,0.18084894,0.06016791,0.02333027,0.0031982358,0.0031982358,29322918.0,1106083.4,80611.0,86225.07,0.9607169,3016.969,72.876945,0.005067193,0.009599735,0.02005505,0.91034603,1.0742908,0.0014647335,0.023347497,-0.26334834,3.818983,0.00021424623,0.019239372,-0.46915364,3.4028435,0.0053450186,0.02216687,0.039249256,-0.0063711563,0.029065207,1.0,0.0,0.50912327,1.269487
2021-10-03 04:00:00,3402.486666666666,3404.96,3425.62,3388.77,3393.07,35528.9365,-0.0034948913,-0.0035010127,0.029282218,0.028861683,0.048635535,0.04748983,0.19036293,0.17425825,0.07855179,0.075619206,3349.1,3333.6794,0.0131289,3201.377,3235.1838,0.059878297,3042.3257,3126.4922,0.11528825,3116.146,3144.154,0.08886746,3339.8198,3183.2686,0.015944049,116.177864,96.54733,19.630535,67.8298,67.26859,63.638805,84.811874,85.50356,-15.188127,44.067455,0.048635535,0.19036293,0.07855179,157.37,542.62,3547.7148,3201.377,2855.0393,0.7767428,0.21636802,85.67357,0.025249574,0.049608547,0.090474226,0.18076141,0.061061844,0.02682817,0.0029446904,0.0029446904,29287390.0,1007053.44,70384.875,84826.47,0.41884258,3017.9556,76.79079,-0.0035010127,0.008712912,0.020230653,1.016479,1.1330268,0.0012603201,0.023336196,-0.23725118,3.8229616,0.00015653463,0.019228572,-0.46161464,3.4112318,0.00451405,0.02210616,0.038922574,-0.0067894193,0.028974663,1.0,0.0,0.5168389,1.2485741
2021-10-03 08:00:00,3401.816666666666,3393.08,3421.95,3369.6,3413.9,42532.2088,0.006138983,0.0061202166,0.008079043,0.008046581,0.035252377,0.03464524,0.12764496,0.12013135,0.1155661,0.10936199,3360.725,3348.265,0.01582248,3220.699,3252.2043,0.059987288,3052.3606,3137.7632,0.118445836,3114.656,3149.4954,0.0960761,3340.7004,3185.5635,0.021911468,115.76495,100.390854,15.374101,70.21499,68.38604,64.43679,88.49687,86.944855,-11.503132,33.335064,0.035252377,0.12764496,0.1155661,116.25,386.44,3569.2944,3220.699,2872.1035,0.77711356,0.21647188,84.245,0.024677055,0.047119226,0.072407976,0.17841257,0.061660208,0.030085515,0.0031792738,0.0031792738,29329922.0,921143.56,64777.78,80530.98,0.5281472,3019.919,72.78021,0.0061202166,0.0060065673,0.016190916,0.6596397,0.7489528,0.0018226998,0.023032965,-0.28779724,4.177711,0.00018827363,0.0192318,-0.4662483,3.4100504,0.0024778966,0.022064848,0.038696114,0.0039747464,0.029811846,0.0,1.0,0.5172891,1.3648748
2021-10-03 12:00:00,3415.02,3413.9,3446.95,3393.36,3404.75,53188.3909,-0.002680219,-0.0026838174,-0.018054133,-0.018219098,0.028653348,0.028250517,0.13431548,0.12602937,0.10101637,0.096233726,3370.209,3358.535,0.010248919,3240.857,3266.7327,0.050570883,3062.708,3148.2332,0.1116796,3113.0237,3154.55,0.093711555,3340.9336,3187.7444,0.019101398,113.39228,102.99114,10.401138,67.64471,67.29915,63.79108,82.98238,85.430374,-17.017614,29.324635,0.028653348,0.13431548,0.10101637,94.84,403.16,3582.6643,3240.857,2899.0498,0.7397447,0.21093637,80.43,0.02362288,0.04751434,0.07139019,0.17825034,0.061767153,0.032948837,0.00329644,0.00329644,29276734.0,950511.4,63663.86,79062.586,0.67273784,3022.6545,72.36278,-0.0026838174,0.0063014682,0.015963333,0.66186833,0.8915041,0.0016038954,0.02301202,-0.2601283,4.192926,0.00026907207,0.019176494,-0.4759071,3.4839897,0.0024850953,0.022062302,0.03903287,0.0036061464,0.030669099,0.0,1.0,0.51682216,1.347921
2021-10-03 16:00:00,3451.81,3404.75,3488.0,3400.0,3467.43,81091.3488,0.018409574,0.01824217,0.023517014,0.02324475,0.061249163,0.05944667,0.17010479,0.1570933,0.10151626,0.09668765,3390.221,3378.334,0.022774031,3266.061,3285.8467,0.061655004,3073.7942,3160.7507,0.12806186,3112.0676,3160.7456,0.114188485,3341.1208,3190.5273,0.03780441,115.24124,105.44116,9.800077,74.96793,70.73095,66.22547,93.39816,88.29247,-6.6018357,37.73531,0.061249163,0.17010479,0.10151626,200.12,504.08,3595.8372,3266.061,2936.285,0.8053116,0.2019412,75.542145,0.021786205,0.04622699,0.06936073,0.17829283,0.06275059,0.036078867,0.0034837802,0.0034837802,29357824.0,1114887.1,64723.773,78952.93,1.0270847,3027.0786,69.25887,0.01824217,0.007854665,0.015509531,0.52299976,0.9501551,0.0016114608,0.023017505,-0.26043504,4.1868234,0.00034931474,0.019209329,-0.48280716,3.4507399,0.0024582082,0.022391582,0.038078878,-0.004545799,0.029204648,0.0,1.0,0.5119369,1.6557541
2021-10-03 20:00:00,3425.08,3467.46,3473.44,3384.07,3417.73,65408.1224,-0.014333382,-0.014437097,0.0037474632,0.003740459,0.042022623,0.041163653,0.14471124,0.13515241,0.08413323,0.0807808,3404.004,3385.497,0.00403231,3287.664,3298.407,0.03956183,3083.704,3170.8284,0.10831966,3111.0437,3165.8345,0.098579876,3341.2764,3192.788,0.022881554,111.41189,106.63531,4.7765837,61.98883,64.91377,62.71502,73.38358,83.254715,-26.616417,23.990997,0.042022623,0.14471124,0.08413323,137.83,432.06,3596.0125,3287.664,2979.3157,0.7109075,0.18757904,74.641426,0.021839475,0.050561577,0.0728596,0.1790138,0.06281028,0.038789626,0.0031325913,0.0031325913,29292416.0,963025.5,66944.14,77900.66,0.839635,3030.7905,60.096046,-0.014437097,0.0067576207,0.016291901,0.52622384,0.5388702,0.0013463467,0.023110583,-0.22756948,4.0615115,0.00021436799,0.01919321,-0.4686317,3.456197,0.0026528672,0.022597125,0.032288913,-0.0070302235,0.028094802,0.0,1.0,0.5119781,1.4405631
2021-10-04 00:00:00,3361.583333333333,3417.73,3426.49,3322.95,3335.31,72796.1247,-0.02411542,-0.02441096,-0.017022932,-0.017169489,0.011760816,0.011692195,0.11465696,0.1085467,0.08467835,0.081283495,3407.881,3376.372,-0.02129505,3304.818,3301.9214,0.009226529,3092.075,3177.2786,0.078664005,3109.9065,3169.1904,0.07247919,3340.8813,3194.206,-0.0016676587,100.56722,105.42169,-4.8544674,46.434994,56.6003,57.415535,33.900433,66.89406,-66.09956,-5.093597,0.011760816,0.11465696,0.08467835,38.77,343.08,3580.395,3304.818,3029.241,0.5553239,0.16677289,75.24,0.022558622,0.057993162,0.07919571,0.1789395,0.059692625,0.03979573,0.0026817757,0.0026817757,29219620.0,818846.8,70147.266,77971.336,0.9336267,3034.3792,51.21126,-0.02441096,0.005427335,0.017708698,0.34279794,0.15588678,0.0013547249,0.02310099,-0.22752768,4.0715327,-5.837478e-06,0.01915596,-0.46193963,3.468086,0.0030809566,0.022829082,0.034319237,-0.0054674232,0.027587056,0.0,0.0,0.5147398,1.0664033
2021-10-04 04:00:00,3360.72,3335.31,3381.81,3322.11,3378.24,48994.0844,0.012871367,0.012789235,-0.010445531,-0.010500469,-0.002450879,-0.0024538874,0.12585108,0.11853926,0.09405341,0.08988953,3407.051,3376.7117,-0.008456287,3323.6995,3309.19,0.016409576,3101.205,3185.1594,0.08933134,3109.1812,3173.33,0.0865369,3340.6267,3196.0374,0.01125937,94.349236,103.2072,-8.857962,53.52177,59.509113,59.296627,52.484848,53.256287,-47.515152,-8.382503,-0.002450879,0.12585108,0.09405341,-8.3,377.63,3560.541,3323.6995,3086.8582,0.6151414,0.14251675,75.26,0.022277873,0.052472297,0.07947622,0.17928447,0.056701772,0.040216185,0.002903579,0.002903579,29268614.0,813063.0,64410.953,77682.15,0.63069946,3036.6616,45.06749,0.012789235,0.005926963,0.017771425,0.24978814,0.06487666,0.0014981587,0.023145525,-0.24336722,4.0233603,6.4397245e-05,0.01917035,-0.47071806,3.4562988,0.00322973,0.021886956,0.028120276,-0.0034531364,0.026941136,0.0,0.0,0.5125398,1.2793558
2021-10-04 08:00:00,3331.043333333333,3378.24,3385.36,3294.38,3313.39,61590.9465,-0.019196386,-0.01938303,-0.0268331,-0.027199682,-0.044402786,-0.04541878,0.10336732,0.09836671,0.17167449,0.15843391,3391.655,3365.1987,-0.023075756,3339.22,3309.5898,-0.0077353395,3110.1426,3190.1882,0.06534986,3108.0745,3176.1035,0.06605875,3339.983,3197.205,-0.007961972,83.22917,99.21159,-15.982421,43.40195,53.658497,55.414074,24.411255,36.93218,-75.588745,-28.02884,-0.044402786,0.10336732,0.17167449,-153.96,310.41,3522.1052,3339.22,3156.3347,0.42938197,0.109537736,75.89357,0.022905113,0.048211582,0.083316155,0.15612248,0.052819174,0.040286977,0.0028974616,0.0028974616,29207024.0,689461.4,61684.42,77661.16,0.7930727,3051.8337,45.466167,-0.01938303,0.0049183355,0.01863006,0.2520613,-0.26606917,0.0026405652,0.020155326,0.9672542,1.825495,-3.5280915e-05,0.019206014,-0.45667884,3.402669,0.0035798233,0.01734091,0.02305337,-0.0022848658,0.025351819,1.0,0.0,0.5108863,0.9827415
2021-10-04 12:00:00,3339.17,3313.39,3425.0,3270.0,3322.51,130330.7763,0.002752468,0.0027486868,-0.041794643,-0.042693164,-0.019260515,-0.019448414,0.07473815,0.07207705,0.1548001,0.14392725,3385.13,3357.437,-0.018498551,3350.7725,3310.8203,-0.008434623,3121.1375,3195.3772,0.06451898,3107.3015,3179.0027,0.06925897,3339.011,3198.452,-0.0049419124,74.29591,94.228455,-19.932545,45.104923,54.33839,55.841026,25.789238,34.228447,-74.21076,-27.918978,-0.019260515,0.07473815,0.1548001,-65.25,231.05,3492.267,3350.7725,3209.2778,0.4001287,0.0844549,83.89286,0.025249843,0.043826584,0.079358466,0.15541384,0.048776332,0.039674167,0.003617474,0.003617474,29337354.0,741423.4,67429.88,80259.26,1.6238722,3067.9985,54.53633,0.0027486868,0.0036038526,0.017745093,0.39211372,0.2890784,0.0023987875,0.02006384,1.011169,1.9629394,-4.142247e-06,0.019204134,-0.46163043,3.408199,0.0028618672,0.016663156,0.020789713,-0.001273871,0.0241042,0.0,0.0,0.51002747,1.034797
