bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2023-01-01 00:00:00,-1.0,0.0,10000.0,0.0,0.0,
541,2023-01-01 04:00:00,-1.0,-0.00010100000000001774,9998.99,0.0,0.0,
542,2023-01-01 08:00:00,-1.0,-0.00012801292930597619,9997.71,0.0,0.0,
543,2023-01-01 12:00:00,-1.0,-4.701076546520522e-05,9997.24,0.0,0.0,
544,2023-01-01 16:00:00,-1.0,-0.0004971372098699911,9992.269999999999,0.0,0.0,
545,2023-01-01 20:00:00,-1.0,0.00014411139811087992,9993.71,0.0,0.0,
546,2023-01-02 00:00:00,-1.0,-0.0001601007033424917,9992.109999999999,0.0,0.0,
547,2023-01-02 04:00:00,-1.0,-0.001115880429658933,9980.96,0.0,0.0,
548,2023-01-02 08:00:00,-1.0,-0.00042681265128807766,9976.699999999999,0.0,0.0,
549,2023-01-02 12:00:00,-1.0,-0.00016538534786048054,9975.05,0.0,0.0,
550,2023-01-02 16:00:00,-1.0,1.3032516127831073e-05,9975.18,0.0,0.0,
551,2023-01-02 20:00:00,-1.0,0.0004882117415423437,9980.05,0.0,0.0,
552,2023-01-03 00:00:00,-1.0,-0.00015931783908895714,9978.46,0.0,0.0,
553,2023-01-03 04:00:00,-1.0,-0.00010222018227268315,9977.439999999999,0.0,0.0,
554,2023-01-03 08:00:00,-1.0,0.00016336855947018947,9979.07,0.0,0.0,
555,2023-01-03 12:00:00,-1.0,0.00032267535952734683,9982.289999999999,0.0,0.0,
556,2023-01-03 16:00:00,-1.0,0.0002264009560932756,9984.55,0.0,0.0,
557,2023-01-03 20:00:00,-1.0,-0.0005057814323128351,9979.5,0.0,0.0,
558,2023-01-04 00:00:00,-1.0,-0.003626434190089789,9943.31,0.0,0.0,
559,2023-01-04 04:00:00,-1.0,-0.00012671836641919842,9942.05,0.0,0.0,
560,2023-01-04 08:00:00,-1.0,4.2244808666325184e-05,9942.47,0.0,0.0,
561,2023-01-04 12:00:00,-1.0,-0.00043248810406282256,9938.169999999998,0.0,0.0,
562,2023-01-04 16:00:00,-1.0,0.00015093322009995802,9939.669999999998,0.0,0.0,
563,2023-01-04 20:00:00,-1.0,-0.000253529543737252,9937.15,0.0,0.0,
564,2023-01-05 00:00:00,-1.0,0.00041561212218788057,9941.279999999999,0.0,0.0,
565,2023-01-05 04:00:00,-1.0,0.00017502776302436018,9943.019999999999,0.0,0.0,
566,2023-01-05 08:00:00,-1.0,-0.0004907965587919172,9938.14,0.0,0.0,
567,2023-01-05 12:00:00,-1.0,0.0006842326632547913,9944.939999999999,0.0,0.0,
568,2023-01-05 16:00:00,-1.0,-0.00045349695422980396,9940.43,0.0,0.0,
569,2023-01-05 20:00:00,-1.0,0.00023942626224404684,9942.81,0.0,0.0,
570,2023-01-06 00:00:00,-1.0,2.212654169198025e-05,9943.029999999999,0.0,0.0,
571,2023-01-06 04:00:00,-1.0,0.0003339022410673298,9946.349999999999,0.0,0.0,
572,2023-01-06 08:00:00,-1.0,0.0004323193935464875,9950.65,0.0,0.0,
573,2023-01-06 12:00:00,-1.0,-0.001970725530493045,9931.039999999999,0.0,0.0,
574,2023-01-06 16:00:00,-1.0,-0.0010190272116515908,9920.919999999998,0.0,0.0,
575,2023-01-06 20:00:00,-1.0,0.00040218044294304534,9924.91,0.0,0.0,
576,2023-01-07 00:00:00,-1.0,0.00026196711103665393,9927.509999999998,0.0,0.0,
577,2023-01-07 04:00:00,-1.0,-2.6189850224067612e-05,9927.25,0.0,0.0,
578,2023-01-07 08:00:00,-1.0,0.000303205822357544,9930.259999999998,0.0,0.0,
579,2023-01-07 12:00:00,-1.0,-0.00012889894121592693,9928.98,0.0,0.0,
580,2023-01-07 16:00:00,-1.0,-3.122173677472251e-05,9928.669999999998,0.0,0.0,
581,2023-01-07 20:00:00,-1.0,0.00013194113612402525,9929.98,0.0,0.0,
582,2023-01-08 00:00:00,-1.0,0.00012386731896740777,9931.21,0.0,0.0,
583,2023-01-08 04:00:00,-1.0,-8.055413187313398e-05,9930.41,0.0,0.0,
584,2023-01-08 08:00:00,-1.0,0.00019838053010889922,9932.38,0.0,0.0,
585,2023-01-08 12:00:00,-1.0,-0.0012665645092112543,9919.8,0.0,0.0,
586,2023-01-08 16:00:00,-1.0,0.0009234057138247653,9928.96,0.0,0.0,
587,2023-01-08 20:00:00,-1.0,-0.002524937153538742,9903.89,0.0,0.0,
588,2023-01-09 00:00:00,1.0,-0.002040612325056035,9883.68,0.0,0.0,
589,2023-01-09 04:00:00,1.0,0.00015682417884854694,9885.230000000001,0.0,0.0,
