bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2024-01-01 00:00:00,-1.0,0.0,10000.0,0.0,0.0,
541,2024-01-01 04:00:00,1.0,-0.0012234166310000072,9987.76583369,0.0,1.1367863100000002,
542,2024-01-01 08:00:00,1.0,0.001705902582790797,10004.803989222002,0.0,3.421694778,
543,2024-01-01 12:00:00,1.0,0.0010225087878803496,10015.033989222002,0.0,3.421694778,
544,2024-01-01 16:00:00,1.0,0.0022526134234071016,10037.593989222001,0.0,3.421694778,
545,2024-01-01 20:00:00,1.0,0.0014724644188508496,10052.373989222002,0.0,3.421694778,
546,2024-01-02 00:00:00,1.0,0.0034210824265861195,10086.763989222001,0.0,3.421694778,
547,2024-01-02 04:00:00,1.0,-5.849249577249971e-05,10086.173989222003,0.0,3.421694778,
548,2024-01-02 08:00:00,1.0,0.0005353863621397892,10091.573989222,0.0,3.421694778,
549,2024-01-02 12:00:00,1.0,-0.0033453651567193488,10057.813989222002,0.0,3.421694778,
550,2024-01-02 16:00:00,1.0,0.0011642688970532333,10069.523989222002,0.0,3.421694778,
551,2024-01-02 20:00:00,1.0,-0.0013754374104300027,10055.673989222003,0.0,3.421694778,
552,2024-01-03 00:00:00,1.0,0.001309708331248105,10068.843989222001,0.0,3.421694778,
553,2024-01-03 04:00:00,1.0,-0.0006823027556442929,10061.973989222002,0.0,3.421694778,
554,2024-01-03 08:00:00,1.0,-0.005362764807164133,10008.013989222001,0.0,3.421694778,
555,2024-01-03 12:00:00,1.0,-0.006722612505583592,9940.733989222002,0.0,3.421694778,
556,2024-01-03 16:00:00,1.0,-0.003407193074145609,9906.863989222002,0.0,3.421694778,
557,2024-01-03 20:00:00,1.0,0.00032199896995366295,9910.053989222002,0.0,3.421694778,
558,2024-01-04 00:00:00,1.0,0.0021553868448376257,9931.413989222001,0.0,3.421694778,
559,2024-01-04 04:00:00,1.0,-0.0009293742069372835,9922.183989222001,0.0,3.421694778,
560,2024-01-04 08:00:00,1.0,0.0006339330138236399,9928.473989222002,0.0,3.421694778,
561,2024-01-04 12:00:00,1.0,0.004908105722279066,9977.203989222002,0.0,3.421694778,
562,2024-01-04 16:00:00,1.0,-0.0002605940504784021,9974.603989222001,0.0,3.421694778,
563,2024-01-04 20:00:00,1.0,-0.000717822984023897,9967.443989222002,0.0,3.421694778,
564,2024-01-05 00:00:00,1.0,-0.0024911100605982117,9942.613989222002,0.0,3.421694778,
565,2024-01-05 04:00:00,1.0,0.0010530429936586039,9953.083989222003,0.0,3.421694778,
566,2024-01-05 08:00:00,1.0,-0.0010830813857970467,9942.303989222002,0.0,3.421694778,
567,2024-01-05 12:00:00,1.0,-0.001707853634168588,9925.323989222,0.0,3.421694778,
568,2024-01-05 16:00:00,1.0,0.0009339745493515128,9934.593989222001,0.0,3.421694778,
569,2024-01-05 20:00:00,1.0,0.0034747268018653354,9969.113989222002,0.0,3.421694778,
570,2024-01-06 00:00:00,1.0,-0.0015838920105710752,9953.323989222,0.0,3.421694778,
571,2024-01-06 04:00:00,1.0,-0.001996318016123544,9933.453989222002,0.0,3.421694778,
572,2024-01-06 08:00:00,1.0,0.0005587180457091723,9939.003989222001,0.0,3.421694778,
573,2024-01-06 12:00:00,1.0,0.0007777439276996923,9946.733989222002,0.0,3.421694778,
574,2024-01-06 16:00:00,1.0,-0.00017794785724822848,9944.963989222002,0.0,3.421694778,
575,2024-01-06 20:00:00,1.0,-0.0003871306124559881,9941.113989222002,0.0,3.421694778,
576,2024-01-07 00:00:00,1.0,0.00014284113445839353,9942.533989222002,0.0,3.421694778,
577,2024-01-07 04:00:00,1.0,0.0006990169716829531,9949.483989222002,0.0,3.421694778,
578,2024-01-07 08:00:00,1.0,-0.0012171485489216316,9937.373989222002,0.0,3.421694778,
579,2024-01-07 12:00:00,1.0,-0.0006249135844877962,9931.163989222001,0.0,3.421694778,
580,2024-01-07 16:00:00,1.0,0.0017893169440446055,9948.933989222001,0.0,3.421694778,
581,2024-01-07 20:00:00,1.0,-0.0027319509838386047,9921.753989222001,0.0,3.421694778,
582,2024-01-08 00:00:00,1.0,-0.0030790926718385903,9891.203989222002,0.0,3.421694778,
583,2024-01-08 04:00:00,1.0,0.003357528571464874,9924.413989222001,0.0,3.421694778,
584,2024-01-08 08:00:00,1.0,0.0016655895267925214,9940.943989222002,0.0,3.421694778,
585,2024-01-08 12:00:00,1.0,0.002915216103362095,9969.923989222003,0.0,3.421694778,
586,2024-01-08 16:00:00,1.0,0.00852263267923159,10054.893989222002,0.0,3.421694778,
587,2024-01-08 20:00:00,1.0,-0.0023988318550006715,10030.773989222002,0.0,3.421694778,
588,2024-01-09 00:00:00,1.0,-0.002124462182369724,10009.463989222002,0.0,3.421694778,
589,2024-01-09 04:00:00,1.0,-0.0003077087847377369,10006.383989222002,0.0,3.421694778,
590,2024-01-09 08:00:00,1.0,-0.000728534904102518,9999.093989222001,0.0,3.421694778,
591,2024-01-09 12:00:00,1.0,-0.004158376753415793,9957.513989222001,0.0,3.421694778,
592,2024-01-09 16:00:00,1.0,0.001378858218513468,9971.243989222003,0.0,3.421694778,
593,2024-01-09 20:00:00,1.0,0.007359162014219711,10044.623989222002,0.0,3.421694778,
594,2024-01-10 00:00:00,1.0,0.0017143498869123253,10061.843989222001,0.0,3.421694778,
595,2024-01-10 04:00:00,1.0,0.0007195500156589318,10069.083989222003,0.0,3.421694778,
596,2024-01-10 08:00:00,1.0,0.003323043092680056,10102.543989222002,0.0,3.421694778,
597,2024-01-10 12:00:00,1.0,0.004661202173456447,10149.633989222002,0.0,3.421694778,
598,2024-01-10 16:00:00,1.0,0.0028178356017931616,10178.233989222002,0.0,3.421694778,
599,2024-01-10 20:00:00,1.0,0.010461539802754993,10284.713989222002,0.0,3.421694778,
600,2024-01-11 00:00:00,1.0,0.0027837429441404105,10313.343989222001,0.0,3.421694778,
601,2024-01-11 04:00:00,1.0,-0.002313507629041922,10289.483989222002,0.0,3.421694778,
602,2024-01-11 08:00:00,1.0,0.006681578986080794,10358.233989222002,0.0,3.421694778,
603,2024-01-11 12:00:00,1.0,-0.004316372853376604,10313.523989222002,0.0,3.421694778,
604,2024-01-11 16:00:00,1.0,0.0008610054147621948,10322.403989222003,0.0,3.421694778,
605,2024-01-11 20:00:00,1.0,-0.0003933192310860978,10318.343989222001,0.0,3.421694778,
606,2024-01-12 00:00:00,1.0,-0.0027329966930211835,10290.143989222002,0.0,3.421694778,
607,2024-01-12 04:00:00,1.0,0.000575307790270152,10296.063989222002,0.0,3.421694778,
608,2024-01-12 08:00:00,1.0,0.005036876232926257,10347.923989222003,0.0,3.421694778,
609,2024-01-12 12:00:00,1.0,-5.5083512460640804e-05,10347.353989222001,0.0,3.421694778,
610,2024-01-12 16:00:00,1.0,-0.006048889413196368,10284.763989222001,0.0,3.421694778,
611,2024-01-12 20:00:00,1.0,-0.00601763930264787,10222.873989222002,0.0,3.421694778,
612,2024-01-13 00:00:00,1.0,0.0025423379010052205,10248.863989222002,0.0,3.421694778,
613,2024-01-13 04:00:00,1.0,0.0002400266022251074,10251.323989222,0.0,3.421694778,
614,2024-01-13 08:00:00,1.0,-0.0008281857064438292,10242.833989222003,0.0,3.421694778,
615,2024-01-13 12:00:00,1.0,0.0020824314855090176,10264.163989222001,0.0,3.421694778,
616,2024-01-13 16:00:00,1.0,0.0007872048818087229,10272.243989222003,0.0,3.421694778,
617,2024-01-13 20:00:00,1.0,0.0006113561950620294,10278.523989222002,0.0,3.421694778,
618,2024-01-14 00:00:00,1.0,-0.002646294353987222,10251.323989222,0.0,3.421694778,
619,2024-01-14 04:00:00,1.0,-1.5607740050715968e-05,10251.163989222001,0.0,3.421694778,
620,2024-01-14 08:00:00,1.0,-0.0012515651894250412,10238.333989222003,0.0,3.421694778,
621,2024-01-14 12:00:00,1.0,-3.125508508883268e-05,10238.013989222001,0.0,3.421694778,
622,2024-01-14 16:00:00,1.0,-0.0035827261067051808,10201.333989222003,0.0,3.421694778,
623,2024-01-14 20:00:00,1.0,-0.00275748250471175,10173.203989222002,0.0,3.421694778,
624,2024-01-15 00:00:00,1.0,0.0029931573211605667,10203.653989222003,0.0,3.421694778,
625,2024-01-15 04:00:00,1.0,0.0009771009493786398,10213.623989222002,0.0,3.421694778,
626,2024-01-15 08:00:00,1.0,0.002551493968007801,10239.683989222001,0.0,3.421694778,
627,2024-01-15 12:00:00,1.0,-0.0024278092982329413,10214.823989222,0.0,3.421694778,
628,2024-01-15 16:00:00,1.0,0.001978497135273649,10235.033989222002,0.0,3.421694778,
629,2024-01-15 20:00:00,1.0,-0.0022393672580018897,10212.113989222002,0.0,3.421694778,
630,2024-01-16 00:00:00,1.0,0.0025283697408049477,10237.933989222001,0.0,3.421694778,
631,2024-01-16 04:00:00,1.0,-0.0009122934382886916,10228.593989222001,0.0,3.421694778,
632,2024-01-16 08:00:00,1.0,0.00024539052020688956,10231.103989222001,0.0,3.421694778,
633,2024-01-16 12:00:00,1.0,0.0028022391356985477,10259.773989222002,0.0,3.421694778,
634,2024-01-16 16:00:00,1.0,0.0014249826570604807,10274.393989222002,0.0,3.421694778,
635,2024-01-16 20:00:00,1.0,0.0012983734139448977,10287.733989222002,0.0,3.421694778,
636,2024-01-17 00:00:00,1.0,-0.00155233407247235,10271.763989222001,0.0,3.421694778,
637,2024-01-17 04:00:00,1.0,-0.0018409690896170616,10252.853989222001,0.0,3.421694778,
638,2024-01-17 08:00:00,1.0,-0.0009431520248084357,10243.183989222001,0.0,3.421694778,
639,2024-01-17 12:00:00,1.0,-0.0003309517825283992,10239.793989222002,0.0,3.421694778,
640,2024-01-17 16:00:00,1.0,-0.0006025511847693732,10233.623989222002,0.0,3.421694778,
641,2024-01-17 20:00:00,1.0,-0.00030292299221323926,10230.523989222002,0.0,3.421694778,
642,2024-01-18 00:00:00,1.0,-2.4436675996608592e-05,10230.273989222002,0.0,3.421694778,
643,2024-01-18 04:00:00,1.0,0.00088462928847588,10239.323989222,0.0,3.421694778,
644,2024-01-18 08:00:00,1.0,-0.0016192475223413272,10222.743989222003,0.0,3.421694778,
645,2024-01-18 12:00:00,1.0,0.0003159621333963525,10225.973989222002,0.0,3.421694778,
646,2024-01-18 16:00:00,1.0,-0.008423647477569296,10139.833989222003,0.0,3.421694778,
