bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2022-01-01 00:00:00,-1.0,0.0,10000.0,0.0,0.0,
541,2022-01-01 04:00:00,-1.0,0.0006415810198001637,10006.415810198001,0.0,1.8617938020000002,
542,2022-01-01 08:00:00,-1.0,0.002192593273771415,10028.355810198002,0.0,1.8617938020000002,
543,2022-01-01 12:00:00,-1.0,-0.00318397159059014,9996.425810198001,0.0,1.8617938020000002,
544,2022-01-01 16:00:00,-1.0,-0.002231797686853332,9974.115810198,0.0,1.8617938020000002,
545,2022-01-01 20:00:00,-1.0,-0.0017976530793504253,9956.185810198,0.0,1.8617938020000002,
546,2022-01-02 00:00:00,-1.0,0.0007020760895042333,9963.175810198001,0.0,1.8617938020000002,
547,2022-01-02 04:00:00,-1.0,0.001137187601206735,9974.505810198001,0.0,1.8617938020000002,
548,2022-01-02 08:00:00,-1.0,0.0003218204551764803,9977.715810198,0.0,1.8617938020000002,
549,2022-01-02 12:00:00,-1.0,-0.0034236292804697976,9943.555810198,0.0,1.8617938020000002,
550,2022-01-02 16:00:00,-1.0,-0.002066665123850675,9923.005810198001,0.0,1.8617938020000002,
551,2022-01-02 20:00:00,-1.0,-0.002977928317811962,9893.455810198,0.0,1.8617938020000002,
552,2022-01-03 00:00:00,-1.0,0.004373598147110469,9936.725810198,0.0,1.8617938020000002,
553,2022-01-03 04:00:00,-1.0,-0.002403206091838972,9912.845810198,0.0,1.8617938020000002,
554,2022-01-03 08:00:00,-1.0,-0.002595621932657277,9887.115810198,0.0,1.8617938020000002,
555,2022-01-03 12:00:00,-1.0,0.005114737297588823,9937.685810198,0.0,1.8617938020000002,
556,2022-01-03 16:00:00,-1.0,0.0045926185302784805,9983.325810198,0.0,1.8617938020000002,
557,2022-01-03 20:00:00,-1.0,-0.0027535913905483156,9955.835810198001,0.0,1.8617938020000002,
558,2022-01-04 00:00:00,-1.0,0.0021756083982233942,9977.495810198001,0.0,1.8617938020000002,
559,2022-01-04 04:00:00,-1.0,-0.001968429791764481,9957.855810198002,0.0,1.8617938020000002,
560,2022-01-04 08:00:00,-1.0,-0.007262607671617127,9885.535810198,0.0,1.8617938020000002,
561,2022-01-04 12:00:00,-1.0,-0.0013484347491057314,9872.205810198,0.0,1.8617938020000002,
562,2022-01-04 16:00:00,-1.0,0.003769167774193116,9909.415810198001,0.0,1.8617938020000002,
563,2022-01-04 20:00:00,-1.0,0.0027448641293270626,9936.615810198,0.0,1.8617938020000002,
564,2022-01-05 00:00:00,-1.0,-0.0024495261228697496,9912.275810198,0.0,1.8617938020000002,
565,2022-01-05 04:00:00,-1.0,-0.0006345666848300846,9905.985810198,0.0,1.8617938020000002,
566,2022-01-05 08:00:00,-1.0,0.0024278250000357993,9930.035810198,0.0,1.8617938020000002,
567,2022-01-05 12:00:00,-1.0,-0.0029486298498468955,9900.755810198001,0.0,1.8617938020000002,
568,2022-01-05 16:00:00,-1.0,0.01673306595738433,10066.425810198001,0.0,1.8617938020000002,
569,2022-01-05 20:00:00,-1.0,0.01139133215324839,10181.095810198,0.0,1.8617938020000002,
570,2022-01-06 00:00:00,-1.0,0.009016711139094635,10272.895810198,0.0,1.8617938020000002,
571,2022-01-06 04:00:00,-1.0,-0.0004176037681351552,10268.605810198002,0.0,1.8617938020000002,
572,2022-01-06 08:00:00,-1.0,0.010091925030083715,10372.235810198,0.0,1.8617938020000002,
573,2022-01-06 12:00:00,-1.0,-0.004581461593196612,10324.715810198,0.0,1.8617938020000002,
574,2022-01-06 16:00:00,-1.0,-0.004869867696536301,10274.435810198,0.0,1.8617938020000002,
575,2022-01-06 20:00:00,-1.0,0.003939875701965301,10314.915810198001,0.0,1.8617938020000002,
576,2022-01-07 00:00:00,-1.0,0.01629387995913989,10482.985810198,0.0,1.8617938020000002,
577,2022-01-07 04:00:00,-1.0,0.003480878507390761,10519.475810198,0.0,1.8617938020000002,
578,2022-01-07 08:00:00,-1.0,-0.002227297293396102,10496.045810198,0.0,1.8617938020000002,
579,2022-01-07 12:00:00,-1.0,0.00895480085544964,10590.035810198,0.0,1.8617938020000002,
580,2022-01-07 16:00:00,-1.0,-0.00619733503986819,10524.405810198,0.0,1.8617938020000002,
581,2022-01-07 20:00:00,-1.0,-0.00018243310212717745,10522.485810198,0.0,1.8617938020000002,
582,2022-01-08 00:00:00,-1.0,-0.00040484730289414017,10518.225810198,0.0,1.8617938020000002,
583,2022-01-08 04:00:00,-1.0,-0.0012007728516111316,10505.595810198,0.0,1.8617938020000002,
584,2022-01-08 08:00:00,-1.0,-0.0003636157405076945,10501.775810198,0.0,1.8617938020000002,
585,2022-01-08 12:00:00,-1.0,0.005639998517439793,10561.005810198001,0.0,1.8617938020000002,
586,2022-01-08 16:00:00,-1.0,0.012495968885138264,10692.975810198,0.0,1.8617938020000002,
587,2022-01-08 20:00:00,-1.0,-0.004881709350751273,10640.775810198,0.0,1.8617938020000002,
588,2022-01-09 00:00:00,-1.0,-0.003723412719778163,10601.155810198,0.0,1.8617938020000002,
589,2022-01-09 04:00:00,-1.0,-0.0006546455994284051,10594.215810198,0.0,1.8617938020000002,
590,2022-01-09 08:00:00,-1.0,-8.589592814634006e-05,10593.305810198,0.0,1.8617938020000002,
591,2022-01-09 12:00:00,-1.0,0.0028669048684277776,10623.675810198001,0.0,1.8617938020000002,
592,2022-01-09 16:00:00,-1.0,-0.009964535994065438,10517.815810198,0.0,1.8617938020000002,
593,2022-01-09 20:00:00,-1.0,0.004938287657560991,10569.755810198001,0.0,1.8617938020000002,
594,2022-01-10 00:00:00,-1.0,-0.0002904513647362661,10566.685810198,0.0,1.8617938020000002,
595,2022-01-10 04:00:00,-1.0,-0.0007760238306778744,10558.485810198,0.0,1.8617938020000002,
596,2022-01-10 08:00:00,-1.0,0.00556329771672992,10617.225810198,0.0,1.8617938020000002,
597,2022-01-10 12:00:00,-1.0,0.009252887878266502,10715.465810198,0.0,1.8617938020000002,
598,2022-01-10 16:00:00,-1.0,-0.0021921585506478047,10691.975810198,0.0,1.8617938020000002,
599,2022-01-10 20:00:00,-1.0,-0.004950441428189123,10639.045810198,0.0,1.8617938020000002,
600,2022-01-11 00:00:00,-1.0,-0.0035266320560473075,10601.525810198,0.0,1.8617938020000002,
601,2022-01-11 04:00:00,-1.0,-0.0008857215619818559,10592.135810198,0.0,1.8617938020000002,
602,2022-01-11 08:00:00,-1.0,0.0017616843603944776,10610.795810198,0.0,1.8617938020000002,
603,2022-01-11 12:00:00,-1.0,-0.002132733529585984,10588.165810198001,0.0,1.8617938020000002,
604,2022-01-11 16:00:00,-1.0,-0.009786397555296977,10484.545810198,0.0,1.8617938020000002,
605,2022-01-11 20:00:00,-1.0,-0.0002422613288148856,10482.005810198001,0.0,1.8617938020000002,
606,2022-01-12 00:00:00,-1.0,0.0004960882577398351,10487.205810198,0.0,1.8617938020000002,
607,2022-01-12 04:00:00,-1.0,0.0016210228260675752,10504.205810198,0.0,1.8617938020000002,
608,2022-01-12 08:00:00,-1.0,-0.005235045941941907,10449.215810198,0.0,1.8617938020000002,
609,2022-01-12 12:00:00,-1.0,-0.008541310814242697,10359.965810198,0.0,1.8617938020000002,
610,2022-01-12 16:00:00,-1.0,-0.001955604909434805,10339.705810198,0.0,1.8617938020000002,
611,2022-01-12 20:00:00,-1.0,0.0010406485636551555,10350.465810198,0.0,1.8617938020000002,
612,2022-01-13 00:00:00,-1.0,0.0032095173887989326,10383.685810198,0.0,1.8617938020000002,
613,2022-01-13 04:00:00,-1.0,-0.00018779458813011907,10381.735810198,0.0,1.8617938020000002,
614,2022-01-13 08:00:00,-1.0,0.0005779380355745989,10387.735810198,0.0,1.8617938020000002,
615,2022-01-13 12:00:00,-1.0,0.003134465546190901,10420.295810198,0.0,1.8617938020000002,
616,2022-01-13 16:00:00,-1.0,0.002872279304269698,10450.225810198,0.0,1.8617938020000002,
617,2022-01-13 20:00:00,-1.0,0.0029559169879234126,10481.115810198,0.0,1.8617938020000002,
618,2022-01-14 00:00:00,-1.0,-0.002463478170413591,10455.295810198,0.0,1.8617938020000002,
619,2022-01-14 04:00:00,-1.0,-0.00024293908523576047,10452.755810198001,0.0,1.8617938020000002,
620,2022-01-14 08:00:00,-1.0,0.006358131884718787,10519.215810198,0.0,1.8617938020000002,
621,2022-01-14 12:00:00,-1.0,-0.007176390461237081,10443.725810198,0.0,1.8617938020000002,
622,2022-01-14 16:00:00,-1.0,-0.002829450000606526,10414.175810198001,0.0,1.8617938020000002,
623,2022-01-14 20:00:00,-1.0,1.24829849590391e-05,10414.305810198,0.0,1.8617938020000002,
624,2022-01-15 00:00:00,-1.0,-6.721523380992522e-06,10414.235810198,0.0,1.8617938020000002,
625,2022-01-15 04:00:00,-1.0,-0.0005790151202544891,10408.205810198,0.0,1.8617938020000002,
626,2022-01-15 08:00:00,-1.0,-0.00048231175397028814,10403.185810198,0.0,1.8617938020000002,
627,2022-01-15 12:00:00,-1.0,-0.0041746827166563305,10359.755810198001,0.0,1.8617938020000002,
628,2022-01-15 16:00:00,-1.0,0.001218175431082713,10372.375810198,0.0,1.8617938020000002,
629,2022-01-15 20:00:00,-1.0,0.0022473154103306303,10395.685810198,0.0,1.8617938020000002,
