bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2022-01-01 00:00:00,1.0,0.0,10000.0,0.0,0.0,
541,2022-01-01 04:00:00,1.0,-0.0008650000000000047,9991.35,0.0,0.0,
542,2022-01-01 08:00:00,1.0,-0.002195899453026895,9969.41,0.0,0.0,
543,2022-01-01 12:00:00,1.0,0.0032027973571153723,10001.34,0.0,0.0,
544,2022-01-01 16:00:00,1.0,0.0022307010860544985,10023.65,0.0,0.0,
545,2022-01-01 20:00:00,1.0,0.0017887695599907438,10041.58,0.0,0.0,
546,2022-01-02 00:00:00,1.0,-0.0006961055929445292,10034.59,0.0,0.0,
547,2022-01-02 04:00:00,1.0,-0.0011290944622550647,10023.26,0.0,0.0,
548,2022-01-02 08:00:00,1.0,-0.00032025508666855274,10020.05,0.0,0.0,
549,2022-01-02 12:00:00,1.0,0.003409164624927019,10054.21,0.0,0.0,
550,2022-01-02 16:00:00,1.0,0.002043919910167169,10074.76,0.0,0.0,
551,2022-01-02 20:00:00,1.0,0.002933072351103183,10104.31,0.0,0.0,
552,2022-01-03 00:00:00,1.0,-0.004282331005283746,10061.04,0.0,0.0,
553,2022-01-03 04:00:00,1.0,0.0023735120822498956,10084.92,0.0,0.0,
554,2022-01-03 08:00:00,1.0,0.002551334071068334,10110.65,0.0,0.0,
555,2022-01-03 12:00:00,1.0,-0.00500165666895791,10060.08,0.0,0.0,
556,2022-01-03 16:00:00,1.0,-0.004536743246574493,10014.44,0.0,0.0,
557,2022-01-03 20:00:00,1.0,0.0027450361677736623,10041.93,0.0,0.0,
558,2022-01-04 00:00:00,1.0,-0.002156955883978462,10020.27,0.0,0.0,
559,2022-01-04 04:00:00,1.0,0.0019600270252198015,10039.91,0.0,0.0,
560,2022-01-04 08:00:00,1.0,0.007203251821978451,10112.23,0.0,0.0,
561,2022-01-04 12:00:00,1.0,0.0013182057765694921,10125.56,0.0,0.0,
562,2022-01-04 16:00:00,1.0,-0.0036748584769631387,10088.35,0.0,0.0,
563,2022-01-04 20:00:00,1.0,-0.0026961792562709697,10061.15,0.0,0.0,
564,2022-01-05 00:00:00,1.0,0.0024192065519348382,10085.49,0.0,0.0,
565,2022-01-05 04:00:00,1.0,0.0006236682600446741,10091.779999999999,0.0,0.0,
566,2022-01-05 08:00:00,1.0,-0.002383127654387973,10067.73,0.0,0.0,
567,2022-01-05 12:00:00,1.0,0.002908302070079527,10097.01,0.0,0.0,
568,2022-01-05 16:00:00,1.0,-0.016407827663833197,9931.34,0.0,0.0,
569,2022-01-05 20:00:00,1.0,-0.011546276736069894,9816.67,0.0,0.0,
