bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2023-01-01 00:00:00,1.0,0.0,10000.0,0.0,0.0,
541,2023-01-01 04:00:00,1.0,2.9351029749991042e-05,10000.293510297499,0.0,0.5970847024999999,
542,2023-01-01 08:00:00,1.0,0.00012799624317860747,10001.5735102975,0.0,0.5970847024999999,
543,2023-01-01 12:00:00,1.0,4.699260566498609e-05,10002.043510297499,0.0,0.5970847024999999,
544,2023-01-01 16:00:00,1.0,0.0004968984582884861,10007.0135102975,0.0,0.5970847024999999,
545,2023-01-01 20:00:00,1.0,-0.00014389907623479914,10005.5735102975,0.0,0.5970847024999999,
546,2023-01-02 00:00:00,1.0,0.0001599108735099719,10007.1735102975,0.0,0.5970847024999999,
547,2023-01-02 04:00:00,1.0,0.001114200726961112,10018.3235102975,0.0,0.5970847024999999,
548,2023-01-02 08:00:00,1.0,0.0004252208461448248,10022.5835102975,0.0,0.5970847024999999,
549,2023-01-02 12:00:00,1.0,0.00016462821170848407,10024.2335102975,0.0,0.5970847024999999,
550,2023-01-02 16:00:00,1.0,-1.296857259613926e-05,10024.1035102975,0.0,0.5970847024999999,
551,2023-01-02 20:00:00,1.0,-0.00048582898161397825,10019.2335102975,0.0,0.5970847024999999,
552,2023-01-03 00:00:00,1.0,0.0001586947742424627,10020.8235102975,0.0,0.5970847024999999,
553,2023-01-03 04:00:00,1.0,0.0001017880415667971,10021.8435102975,0.0,0.5970847024999999,
554,2023-01-03 08:00:00,1.0,-0.00016264472682359088,10020.213510297499,0.0,0.5970847024999999,
555,2023-01-03 12:00:00,1.0,-0.00032135043796122087,10016.9935102975,0.0,0.5970847024999999,
556,2023-01-03 16:00:00,1.0,-0.0002256165982015279,10014.7335102975,0.0,0.5970847024999999,
557,2023-01-03 20:00:00,1.0,0.0005042570523525747,10019.783510297499,0.0,0.5970847024999999,
558,2023-01-04 00:00:00,1.0,0.0036118544839625066,10055.9735102975,0.0,0.5970847024999999,
559,2023-01-04 04:00:00,1.0,0.00012529865941979246,10057.2335102975,0.0,0.5970847024999999,
560,2023-01-04 08:00:00,1.0,-4.1760987210870404e-05,10056.8135102975,0.0,0.5970847024999999,
561,2023-01-04 12:00:00,1.0,0.00042757082008093583,10061.113510297499,0.0,0.5970847024999999,
562,2023-01-04 16:00:00,1.0,-0.00014908886560760504,10059.613510297499,0.0,0.5970847024999999,
563,2023-01-04 20:00:00,1.0,0.0002505066419720148,10062.133510297499,0.0,0.5970847024999999,
564,2023-01-05 00:00:00,1.0,-0.00041044973173653965,10058.0035102975,0.0,0.5970847024999999,
565,2023-01-05 04:00:00,1.0,-0.0001729965592295324,10056.2635102975,0.0,0.5970847024999999,
566,2023-01-05 08:00:00,1.0,0.00048526970231055344,10061.1435102975,0.0,0.5970847024999999,
567,2023-01-05 12:00:00,1.0,-0.0006758675088015531,10054.3435102975,0.0,0.5970847024999999,
568,2023-01-05 16:00:00,1.0,0.000448562354705917,10058.8535102975,0.0,0.5970847024999999,
569,2023-01-05 20:00:00,1.0,-0.00023660748191278724,10056.4735102975,0.0,0.5970847024999999,
570,2023-01-06 00:00:00,1.0,-2.1876455973735e-05,10056.2535102975,0.0,0.5970847024999999,
571,2023-01-06 04:00:00,1.0,-0.000330142830687441,10052.9335102975,0.0,0.5970847024999999,
572,2023-01-06 08:00:00,1.0,-0.00042773584402966414,10048.633510297499,0.0,0.5970847024999999,
573,2023-01-06 12:00:00,1.0,0.0019515091260822182,10068.2435102975,0.0,0.5970847024999999,
574,2023-01-06 16:00:00,1.0,0.0010051405679301073,10078.363510297499,0.0,0.5970847024999999,
575,2023-01-06 20:00:00,1.0,-0.0003958976073766829,10074.373510297499,0.0,0.5970847024999999,
576,2023-01-07 00:00:00,1.0,-0.0002580805642498074,10071.773510297498,0.0,0.5970847024999999,
577,2023-01-07 04:00:00,1.0,2.581471870222174e-05,10072.033510297499,0.0,0.5970847024999999,
578,2023-01-07 08:00:00,1.0,-0.0002988472980082202,10069.023510297498,0.0,0.5970847024999999,
579,2023-01-07 12:00:00,1.0,0.00012712255549818252,10070.303510297499,0.0,0.5970847024999999,
580,2023-01-07 16:00:00,1.0,3.078358062214015e-05,10070.613510297499,0.0,0.5970847024999999,
581,2023-01-07 20:00:00,1.0,-0.00013008144922455056,10069.303510297499,0.0,0.5970847024999999,
582,2023-01-08 00:00:00,1.0,-0.00012215343382404598,10068.0735102975,0.0,0.5970847024999999,
583,2023-01-08 04:00:00,1.0,7.945909405426832e-05,10068.873510297499,0.0,0.5970847024999999,
584,2023-01-08 08:00:00,1.0,-0.00019565247274033748,10066.9035102975,0.0,0.5970847024999999,
585,2023-01-08 12:00:00,1.0,0.0012496394732632865,10079.4835102975,0.0,0.5970847024999999,
586,2023-01-08 16:00:00,1.0,-0.0009087767235932409,10070.3235102975,0.0,0.5970847024999999,
587,2023-01-08 20:00:00,1.0,0.00248949301125867,10095.3935102975,0.0,0.5970847024999999,
588,2023-01-09 00:00:00,1.0,0.0020019031431897094,10115.6035102975,0.0,0.5970847024999999,
589,2023-01-09 04:00:00,1.0,0.00015322862332656229,10117.1535102975,0.0,0.5970847024999999,
590,2023-01-09 08:00:00,1.0,0.0006276468962873594,10123.5035102975,0.0,0.5970847024999999,
591,2023-01-09 12:00:00,1.0,0.0017197603559173658,10140.9135102975,0.0,0.5970847024999999,
592,2023-01-09 16:00:00,1.0,-0.0005482740775132333,10135.3535102975,0.0,0.5970847024999999,
593,2023-01-09 20:00:00,1.0,-0.0009600059820424889,10125.623510297499,0.0,0.5970847024999999,
594,2023-01-10 00:00:00,1.0,0.00042664039361217654,10129.9435102975,0.0,0.5970847024999999,
595,2023-01-10 04:00:00,1.0,-0.0001461015057484527,10128.463510297499,0.0,0.5970847024999999,
596,2023-01-10 08:00:00,1.0,0.0006012758000073504,10134.553510297499,0.0,0.5970847024999999,
597,2023-01-10 12:00:00,1.0,0.000458826330659301,10139.203510297499,0.0,0.5970847024999999,
598,2023-01-10 16:00:00,1.0,0.0005434351913742308,10144.713510297499,0.0,0.5970847024999999,
599,2023-01-10 20:00:00,1.0,-0.0003804937415019527,10140.8535102975,0.0,0.5970847024999999,
600,2023-01-11 00:00:00,1.0,-0.0004486801821346198,10136.303510297499,0.0,0.5970847024999999,
601,2023-01-11 04:00:00,1.0,0.0004390160570348911,10140.7535102975,0.0,0.5970847024999999,
602,2023-01-11 08:00:00,1.0,9.170916136125307e-05,10141.6835102975,0.0,0.5970847024999999,
603,2023-01-11 12:00:00,1.0,-0.001322265675751555,10128.273510297498,0.0,0.5970847024999999,
604,2023-01-11 16:00:00,1.0,0.0019628221907503907,10148.1535102975,0.0,0.5970847024999999,
605,2023-01-11 20:00:00,1.0,0.004579158164373931,10194.623510297499,0.0,0.5970847024999999,
606,2023-01-12 00:00:00,1.0,0.0011378546729345906,10206.2235102975,0.0,0.5970847024999999,
607,2023-01-12 04:00:00,1.0,-0.0002488677616589996,10203.6835102975,0.0,0.5970847024999999,
608,2023-01-12 08:00:00,1.0,-6.566256188988984e-05,10203.0135102975,0.0,0.5970847024999999,
609,2023-01-12 12:00:00,1.0,-0.0011477001366491102,10191.303510297499,0.0,0.5970847024999999,
610,2023-01-12 16:00:00,1.0,0.003904309194579181,10231.0935102975,0.0,0.5970847024999999,
611,2023-01-12 20:00:00,1.0,-0.000971548152697066,10221.1535102975,0.0,0.5970847024999999,
612,2023-01-13 00:00:00,1.0,-8.903104713997578e-05,10220.2435102975,0.0,0.5970847024999999,
613,2023-01-13 04:00:00,1.0,-0.0006741522345389273,10213.3535102975,0.0,0.5970847024999999,
614,2023-01-13 08:00:00,1.0,0.00015567854362408262,10214.9435102975,0.0,0.5970847024999999,
615,2023-01-13 12:00:00,1.0,0.0012011813856462883,10227.213510297499,0.0,0.5970847024999999,
616,2023-01-13 16:00:00,1.0,-0.00017111210186804282,10225.463510297499,0.0,0.5970847024999999,
617,2023-01-13 20:00:00,1.0,0.0030287135608877414,10256.4335102975,0.0,0.5970847024999999,
618,2023-01-14 00:00:00,1.0,0.010225776815566467,10361.3135102975,0.0,0.5970847024999999,
619,2023-01-14 04:00:00,1.0,-0.00025575907893971017,10358.6635102975,0.0,0.5970847024999999,
620,2023-01-14 08:00:00,1.0,-0.002253186424754361,10335.3235102975,0.0,0.5970847024999999,
621,2023-01-14 12:00:00,1.0,-0.000475069792939542,10330.4135102975,0.0,0.5970847024999999,
622,2023-01-14 16:00:00,1.0,0.000417214663837262,10334.7235102975,0.0,0.5970847024999999,
623,2023-01-14 20:00:00,1.0,0.0019748956011897967,10355.133510297499,0.0,0.5970847024999999,
624,2023-01-15 00:00:00,1.0,-0.0023659762547374452,10330.633510297499,0.0,0.5970847024999999,
625,2023-01-15 04:00:00,1.0,0.0003639660623186991,10334.3935102975,0.0,0.5970847024999999,
626,2023-01-15 08:00:00,1.0,0.0004054422734944829,10338.5835102975,0.0,0.5970847024999999,
627,2023-01-15 12:00:00,1.0,0.0022246761345101618,10361.5835102975,0.0,0.5970847024999999,
628,2023-01-15 16:00:00,1.0,-0.0005983641394038397,10355.383510297499,0.0,0.5970847024999999,
629,2023-01-15 20:00:00,1.0,0.00022886646328879046,10357.7535102975,0.0,0.5970847024999999,
630,2023-01-16 00:00:00,1.0,0.0016094223504572458,10374.4235102975,0.0,0.5970847024999999,
631,2023-01-16 04:00:00,1.0,-0.0003123065100227862,10371.1835102975,0.0,0.5970847024999999,
632,2023-01-16 08:00:00,1.0,-0.0022784284914579844,10347.553510297499,0.0,0.5970847024999999,
633,2023-01-16 12:00:00,1.0,0.0007393051886503965,10355.203510297499,0.0,0.5970847024999999,
634,2023-01-16 16:00:00,1.0,0.003984470219148273,10396.463510297499,0.0,0.5970847024999999,
635,2023-01-16 20:00:00,1.0,-0.0013745058582512737,10382.1735102975,0.0,0.5970847024999999,
636,2023-01-17 00:00:00,1.0,-0.0012858579166259432,10368.8235102975,0.0,0.5970847024999999,
637,2023-01-17 04:00:00,1.0,-2.314630968125453e-05,10368.5835102975,0.0,0.5970847024999999,
638,2023-01-17 08:00:00,1.0,0.0005516664831139995,10374.303510297499,0.0,0.5970847024999999,
639,2023-01-17 12:00:00,1.0,0.00022459339055269645,10376.633510297499,0.0,0.5970847024999999,
640,2023-01-17 16:00:00,1.0,0.0016816629384359683,10394.0835102975,0.0,0.5970847024999999,
641,2023-01-17 20:00:00,1.0,-0.002239735708967183,10370.803510297499,0.0,0.5970847024999999,
642,2023-01-18 00:00:00,1.0,0.0015852195043206674,10387.2435102975,0.0,0.5970847024999999,
643,2023-01-18 04:00:00,1.0,0.00010878728306296104,10388.373510297499,0.0,0.5970847024999999,
644,2023-01-18 08:00:00,1.0,-0.0006969329696148163,10381.133510297499,0.0,0.5970847024999999,
645,2023-01-18 12:00:00,1.0,-0.0025189927452585748,10354.9835102975,0.0,0.5970847024999999,
646,2023-01-18 16:00:00,1.0,-0.0007522947759648346,10347.1935102975,0.0,0.5970847024999999,
647,2023-01-18 20:00:00,1.0,-0.0029505585229093745,10316.6635102975,0.0,0.5970847024999999,
648,2023-01-19 00:00:00,1.0,0.0012979002355397729,10330.053510297499,0.0,0.5970847024999999,
649,2023-01-19 04:00:00,1.0,0.000370762842242911,10333.883510297499,0.0,0.5970847024999999,
