bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2024-01-01 00:00:00,1.0,0.0,10000.0,0.0,0.0,
541,2024-01-01 04:00:00,1.0,0.001086999999999838,10010.869999999999,0.0,0.0,
542,2024-01-01 08:00:00,1.0,0.001977850076966492,10030.67,0.0,0.0,
543,2024-01-01 12:00:00,1.0,0.0010198720524152716,10040.9,0.0,0.0,
544,2024-01-01 16:00:00,1.0,0.0022468105448714137,10063.46,0.0,0.0,
545,2024-01-01 20:00:00,1.0,0.0014686797582541544,10078.24,0.0,0.0,
546,2024-01-02 00:00:00,1.0,0.0034123021479939286,10112.63,0.0,0.0,
547,2024-01-02 04:00:00,1.0,-5.8342884096229675e-05,10112.04,0.0,0.0,
548,2024-01-02 08:00:00,1.0,0.000534016874933041,10117.439999999999,0.0,0.0,
549,2024-01-02 12:00:00,1.0,-0.0033368124743016203,10083.68,0.0,0.0,
550,2024-01-02 16:00:00,1.0,0.0011612823889690649,10095.39,0.0,0.0,
551,2024-01-02 20:00:00,1.0,-0.0013719133188513366,10081.54,0.0,0.0,
552,2024-01-03 00:00:00,1.0,0.0013063480380972603,10094.71,0.0,0.0,
553,2024-01-03 04:00:00,1.0,-0.0006805544686275811,10087.84,0.0,0.0,
554,2024-01-03 08:00:00,1.0,-0.005349014258751228,10033.88,0.0,0.0,
555,2024-01-03 12:00:00,1.0,-0.006705282502880161,9966.6,0.0,0.0,
556,2024-01-03 16:00:00,1.0,-0.0033983504906388573,9932.73,0.0,0.0,
557,2024-01-03 20:00:00,1.0,0.000321160446322466,9935.92,0.0,0.0,
558,2024-01-04 00:00:00,1.0,0.002149775763089723,9957.279999999999,0.0,0.0,
559,2024-01-04 04:00:00,1.0,-0.0009269599730046263,9948.05,0.0,0.0,
560,2024-01-04 08:00:00,1.0,0.0006322847191158054,9954.34,0.0,0.0,
561,2024-01-04 12:00:00,1.0,0.004895352178044821,10003.07,0.0,0.0,
562,2024-01-04 16:00:00,1.0,-0.00025992020449727704,10000.47,0.0,0.0,
563,2024-01-04 20:00:00,1.0,-0.0007159663495815982,9993.31,0.0,0.0,
564,2024-01-05 00:00:00,1.0,-0.0024846622390378714,9968.48,0.0,0.0,
565,2024-01-05 04:00:00,1.0,0.0010503105789450018,9978.95,0.0,0.0,
566,2024-01-05 08:00:00,1.0,-0.0010802739767210578,9968.17,0.0,0.0,
567,2024-01-05 12:00:00,1.0,-0.0017034219922013039,9951.189999999999,0.0,0.0,
568,2024-01-05 16:00:00,1.0,0.00093154688032282,9960.46,0.0,0.0,
569,2024-01-05 20:00:00,1.0,0.0034657033912088853,9994.98,0.0,0.0,
570,2024-01-06 00:00:00,1.0,-0.0015797930561142204,9979.189999999999,0.0,0.0,
571,2024-01-06 04:00:00,1.0,-0.001991143569768594,9959.32,0.0,0.0,
572,2024-01-06 08:00:00,1.0,0.0005572669620013126,9964.869999999999,0.0,0.0,
573,2024-01-06 12:00:00,1.0,0.0007757251223550199,9972.6,0.0,0.0,
574,2024-01-06 16:00:00,1.0,-0.00017748631249625557,9970.83,0.0,0.0,
575,2024-01-06 20:00:00,1.0,-0.00038612633050616463,9966.98,0.0,0.0,
576,2024-01-07 00:00:00,1.0,0.00014247043738424559,9968.4,0.0,0.0,
577,2024-01-07 04:00:00,1.0,0.000697203161992066,9975.35,0.0,0.0,
578,2024-01-07 08:00:00,1.0,-0.0012139924914915667,9963.24,0.0,0.0,
579,2024-01-07 12:00:00,1.0,-0.0006232912185193396,9957.029999999999,0.0,0.0,
580,2024-01-07 16:00:00,1.0,0.0017846687214964074,9974.8,0.0,0.0,
581,2024-01-07 20:00:00,1.0,-0.0027248666639932972,9947.619999999999,0.0,0.0,
582,2024-01-08 00:00:00,1.0,-0.003071086350302843,9917.07,0.0,0.0,
583,2024-01-08 04:00:00,1.0,0.0033487713608957304,9950.279999999999,0.0,0.0,
584,2024-01-08 08:00:00,1.0,0.0016612597836442866,9966.81,0.0,0.0,
585,2024-01-08 12:00:00,1.0,0.0029076504919829382,9995.79,0.0,0.0,
586,2024-01-08 16:00:00,1.0,0.008500578743650955,10080.76,0.0,0.0,
587,2024-01-08 20:00:00,1.0,-0.002392676742626665,10056.64,0.0,0.0,
588,2024-01-09 00:00:00,1.0,-0.0021189979953543103,10035.33,0.0,0.0,
589,2024-01-09 04:00:00,1.0,-0.00030691566694862615,10032.25,0.0,0.0,
